DATE_ACCESSED,TIME_ACCESSED,CUSTOMER_ID,SESSION_DURATION
2019-03-02,17:42:55,043763C,683
2022-12-28,08:53:55,049178C,3933
2016-02-03,15:23:04,030628C,3446
2019-09-09,17:11:19,069609C,4254
1997-04-27,06:33:19,015799C,4322
1998-03-16,11:53:27,076418C,398
2021-06-10,11:18:37,089124C,2322
2022-10-01,23:28:47,057784C,1386
2023-12-15,13:05:20,083767C,532
2017-07-21,18:21:59,020800C,2798
2013-10-06,09:41:42,008383C,3066
2024-01-28,16:27:01,044531C,3034
2023-11-16,23:37:22,020279C,4930
2000-09-21,19:06:49,064925C,4596
2022-01-09,09:54:46,008960C,3716
2016-02-13,22:19:54,071585C,4040
2020-12-14,18:20:01,047667C,4049
2024-08-20,18:09:38,079193C,2468
2020-12-01,15:13:07,027988C,1669
2000-05-26,23:26:02,089427C,4089
2023-11-01,13:21:53,008725C,4023
2018-01-16,05:49:01,099169C,3105
2020-01-21,18:43:37,025860C,1961
2004-10-16,23:44:04,012302C,4874
2014-01-06,13:37:01,038237C,3305
2020-08-25,16:25:11,082511C,3017
2006-06-02,23:45:07,019079C,4651
2019-11-29,15:16:21,044750C,831
2018-01-28,19:55:15,088422C,1617
2013-12-11,10:00:43,093360C,1579
2009-02-26,06:47:19,056035C,1995
2014-05-26,22:47:20,033130C,3995
2020-11-25,23:37:20,058864C,302
2000-03-14,15:07:06,024488C,3460
2018-08-29,17:36:22,068297C,2323
2020-08-04,23:51:02,023124C,2042
2022-11-18,11:42:42,015861C,4551
2011-06-14,21:31:42,071655C,102
2019-12-04,05:00:04,013371C,1501
2024-04-14,19:31:51,045189C,4602
2009-08-02,17:10:59,032821C,4564
2021-03-30,19:11:54,019765C,3083
2024-06-13,07:55:29,083471C,285
2019-03-28,07:03:49,019850C,3850
2019-12-21,23:53:05,042906C,983
2020-06-13,19:10:46,029588C,4711
2003-11-11,06:27:23,078146C,2867
2013-06-14,18:31:39,096310C,898
2009-04-20,08:55:11,065960C,3811
2006-09-15,18:34:08,061825C,4945
2021-04-09,09:44:46,062285C,3361
2017-12-01,21:34:14,036495C,2091
2019-02-06,08:42:53,077073C,736
2024-08-15,15:12:23,029608C,995
2001-02-22,15:14:37,097196C,467
2021-05-31,22:31:06,047044C,4807
2009-02-28,23:20:52,080687C,3975
2014-02-06,10:31:41,022773C,2906
2013-02-07,06:44:10,049961C,2342
2004-11-10,15:15:17,094859C,4845
2023-08-01,15:39:01,021512C,3963
2024-01-13,09:43:16,065406C,1659
2021-03-07,20:49:19,079927C,3952
2009-04-15,16:46:51,037419C,2082
2021-09-03,22:15:24,078233C,1646
2020-05-11,17:06:11,089576C,2150
2021-01-21,14:10:35,060815C,1161
2021-05-30,19:26:24,075157C,3453
2024-07-11,22:53:53,007611C,718
2024-07-08,18:20:19,052206C,4141
2024-01-29,18:22:25,005203C,3919
2006-09-18,06:07:18,034814C,2685
2018-11-24,15:19:20,010436C,4075
2013-05-27,23:08:53,028260C,334
2020-06-24,08:25:15,075935C,79
2001-03-09,14:06:46,056741C,3225
2021-10-17,07:49:44,092107C,183
2002-05-01,22:01:04,033819C,4242
2020-12-04,09:14:13,084631C,2008
2005-05-14,07:05:55,068849C,1878
2024-04-28,05:31:48,067702C,1125
2019-08-04,18:24:41,098927C,2788
2020-11-16,19:08:39,078763C,121
2022-04-01,11:52:59,015407C,3625
2004-11-11,07:17:33,094873C,1011
2018-12-08,19:43:24,030706C,1653
2010-02-22,08:51:26,055425C,497
2010-04-22,15:21:19,029404C,1413
2021-12-15,05:15:40,050713C,801
2014-07-21,06:14:11,093154C,3631
2021-12-05,23:26:54,075658C,2786
2022-10-25,20:38:58,091671C,681
2023-04-05,20:47:38,001727C,457
2019-11-17,08:10:30,001932C,3420
2023-10-01,13:13:44,049493C,3452
2010-09-01,07:06:29,035386C,202
2014-03-03,10:52:55,093984C,1096
2007-09-02,12:44:07,091179C,3241
2013-08-22,10:31:23,061699C,4721
2019-12-24,05:48:44,091798C,3219
2007-10-13,18:54:17,093767C,2140
2022-05-29,21:51:34,096912C,4655
1997-02-19,16:47:50,049100C,607
2018-10-13,06:51:15,089314C,4171
2022-01-05,17:48:05,029551C,600
2020-09-12,14:02:24,041417C,287
2021-05-09,21:25:26,041531C,861
2004-10-25,11:42:54,096230C,4111
2024-12-25,10:02:04,081415C,1603
2021-09-02,22:17:37,082317C,3649
1998-09-26,17:30:07,073513C,2279
2022-11-23,18:04:40,020746C,4651
2024-07-24,17:23:39,038765C,828
1998-06-16,14:50:14,052985C,3678
2021-06-16,23:43:12,034424C,1737
2018-10-18,11:12:17,020425C,3605
2006-01-17,22:48:15,016568C,2152
2019-09-15,09:42:48,065408C,4046
2008-03-14,15:04:40,018708C,3998
2019-07-09,17:11:29,080328C,318
2000-12-05,12:14:54,021848C,4487
2019-07-16,12:44:25,095383C,104
2024-10-12,12:30:59,010460C,1831
2023-12-11,22:44:32,030670C,3207
2021-02-05,16:33:31,008572C,736
1998-01-16,20:15:50,032227C,1031
2005-01-12,19:08:19,033460C,998
2018-05-16,22:35:47,041292C,558
2018-01-26,15:02:17,018750C,1185
2021-04-03,23:55:04,061441C,4241
2015-04-09,17:33:29,040158C,4763
2018-01-15,14:04:06,051588C,3932
2001-06-29,11:50:48,064626C,222
2001-01-16,21:24:33,027018C,4845
2017-08-27,23:21:57,008913C,3566
2023-02-26,15:17:25,075866C,4023
2019-09-12,07:27:57,020081C,4602
2018-09-11,11:12:08,090762C,1317
2024-04-21,20:43:22,087510C,3785
2021-12-19,14:48:03,045035C,3688
2003-10-22,12:22:01,002580C,1148
1997-02-17,16:27:10,095187C,1635
2014-10-13,23:20:16,096323C,4773
2011-03-17,10:55:24,036412C,75
2018-07-27,09:50:55,023201C,834
2015-05-08,05:14:32,077758C,1904
2019-07-05,15:55:52,055184C,2962
2019-12-29,16:20:50,043384C,4923
2019-12-07,07:17:19,008059C,1141
2011-03-20,15:18:43,077760C,3823
2010-01-28,10:07:47,065554C,4226
2022-01-14,23:32:48,056207C,773
1997-02-03,18:25:02,056044C,3810
2021-09-16,23:19:24,027335C,946
2004-03-25,22:22:25,051938C,1108
2021-03-30,14:23:57,017784C,3499
2024-07-05,18:16:50,020910C,2828
2018-05-08,05:26:02,035693C,2412
2023-03-29,18:45:15,024036C,1143
2020-04-16,12:48:51,043131C,3323
1998-01-19,13:36:33,007712C,3950
2022-12-16,11:17:19,023925C,1765
2020-12-14,21:23:41,026140C,1987
2009-08-01,14:19:38,074494C,4088
2020-11-14,22:25:26,028001C,2968
2012-07-11,09:22:51,049085C,833
2023-06-14,07:13:17,049226C,3604
2019-02-22,06:40:26,039482C,175
2023-01-26,07:29:44,061338C,2392
2014-09-03,19:25:31,026201C,172
2000-03-18,08:30:20,028923C,2434
2020-02-22,11:36:14,070818C,575
2000-08-05,13:51:00,030411C,1864
2024-01-30,18:21:33,007324C,1163
2018-11-18,09:04:40,058339C,4313
2020-04-27,13:44:12,057896C,2925
1997-11-25,07:26:54,058232C,4441
2001-11-28,18:14:16,077742C,1392
2001-09-14,10:06:14,031388C,2390
2021-03-23,06:35:06,067883C,3412
2004-02-16,15:49:06,037014C,602
2016-08-01,07:34:10,010366C,235
2023-08-13,12:11:27,080851C,3519
2007-12-15,17:27:31,079519C,738
2003-12-11,07:54:07,090538C,3750
2021-08-01,14:29:51,042102C,4892
2014-05-14,12:50:16,093948C,1455
2022-04-04,05:52:27,023129C,895
2019-01-09,10:14:43,063377C,223
2022-10-05,22:42:51,001649C,3095
2000-09-02,23:46:37,099616C,3825
2023-11-24,13:14:47,043279C,408
2022-01-14,15:05:54,052668C,1392
2019-01-22,09:39:34,057673C,3638
2022-05-01,07:41:08,001631C,3926
2012-04-24,18:17:29,095800C,463
2021-12-30,15:32:26,037405C,397
2019-07-10,14:49:45,018055C,4726
2021-11-14,13:52:36,061013C,125
2022-08-29,13:42:09,087403C,2410
2020-11-21,20:19:00,054553C,4102
2001-06-19,10:07:03,017657C,2097
2021-07-17,11:24:45,011993C,1664
2005-09-27,11:18:34,003126C,4283
2021-03-18,11:39:47,015517C,3382
2018-09-02,09:47:57,040082C,734
2022-10-22,08:39:27,029854C,4825
2014-04-12,14:36:00,023236C,862
2020-11-08,19:43:37,079399C,4113
2005-01-10,18:03:02,099708C,1612
2021-11-10,22:02:52,043312C,1283
2005-07-14,11:01:45,090303C,1785
2009-01-09,08:09:22,088030C,1024
2022-02-02,05:55:00,058530C,4966
2011-01-15,13:27:36,083993C,3973
1997-11-23,16:06:39,014942C,4282
2012-04-16,22:40:11,046101C,1084
2024-02-26,23:43:56,045503C,2458
1997-04-14,14:47:39,061049C,547
2015-11-17,11:45:11,098901C,3186
2021-06-11,13:19:35,085784C,1854
2012-04-04,09:12:43,062007C,3155
2004-09-13,19:05:27,049198C,958
2021-08-27,22:40:02,078485C,3094
2020-01-19,12:07:06,053663C,4630
2020-02-26,09:35:27,025715C,3797
2022-01-22,22:45:52,055622C,558
2022-01-16,15:25:38,044192C,2797
2001-11-17,16:34:26,017538C,3936
2004-11-05,16:38:25,034364C,3310
2012-01-31,17:14:15,093000C,1666
2006-09-23,05:03:27,023664C,4579
2021-01-23,15:53:02,040430C,2426
2023-07-23,11:54:14,067419C,793
2022-02-19,22:01:49,024251C,693
2023-02-06,09:19:25,000406C,883
2019-04-08,19:52:51,094016C,439
2022-06-11,21:40:43,001020C,2535
2023-10-28,10:16:15,080106C,302
2018-09-30,22:23:28,091875C,315
2003-06-19,23:41:21,096204C,836
2020-07-20,16:31:24,071428C,3250
2014-09-13,17:12:36,010275C,129
2023-05-15,17:17:55,096592C,2513
2023-09-23,13:55:45,030450C,1159
2001-04-04,07:37:03,040995C,3126
2018-07-03,12:06:28,031691C,4530
2002-05-11,22:09:10,098557C,2917
2020-12-01,05:31:30,061094C,1621
2018-04-24,10:37:14,000030C,3485
2020-11-05,09:54:31,079675C,306
2023-04-16,10:13:57,023867C,5000
2024-11-06,17:03:35,093856C,4810
2002-07-15,21:30:19,071576C,2445
2024-07-07,20:07:40,043231C,4837
2013-01-09,11:38:22,053232C,517
2010-05-12,21:50:36,079946C,3743
2023-10-07,21:20:20,019278C,4163
2019-08-06,16:21:52,030606C,2285
2021-07-02,19:35:13,047730C,3633
2013-12-17,16:42:26,067968C,834
2019-08-20,11:08:41,090428C,4006
2019-06-05,19:19:49,091373C,4667
2010-05-19,10:50:02,049232C,1959
2018-05-27,14:45:51,078177C,2817
2008-08-12,19:08:27,079259C,4186
2014-10-21,11:04:32,014657C,1473
2019-08-06,13:25:49,002895C,1768
2024-02-28,07:20:50,003527C,1080
2020-10-16,23:49:10,003025C,1320
2003-04-25,09:11:18,093213C,1592
2014-09-30,06:38:11,020286C,2733
2022-08-14,18:32:55,003157C,4900
2024-01-23,21:11:48,001358C,4709
2017-04-23,14:09:25,067201C,3801
2022-12-16,08:11:16,067847C,1348
2021-09-10,16:28:19,037322C,2023
2002-04-04,17:46:52,072887C,131
2013-11-14,21:41:05,095093C,4928
2023-08-23,16:14:56,097522C,1553
2016-07-01,15:10:57,056960C,4832
2019-10-25,23:05:06,019293C,670
2023-02-02,22:04:36,035250C,1821
2012-02-06,12:35:23,045568C,925
1998-03-14,21:46:21,084440C,4498
2005-05-07,18:37:24,047011C,1938
2022-02-24,07:54:47,080606C,694
2017-08-18,16:43:51,057334C,1048
2020-09-14,08:43:50,065085C,677
2015-12-29,11:14:34,060848C,387
2024-03-21,20:48:07,019032C,1700
2003-10-06,12:36:09,036629C,1842
2018-01-02,11:43:51,070794C,1470
2018-05-16,07:15:10,017901C,3891
1999-03-14,22:50:19,014490C,3829
2001-08-24,09:50:11,016761C,1432
2020-01-25,13:41:39,078113C,2487
2021-10-09,12:09:11,092095C,205
2017-11-01,10:31:42,036656C,1097
2004-09-13,16:27:12,082283C,746
2000-10-16,10:35:50,023667C,4096
2014-08-18,23:29:43,086614C,2484
2011-07-24,17:22:01,075110C,2342
2023-06-30,11:46:43,088388C,743
2023-05-24,09:24:51,093037C,3747
2006-10-29,17:19:37,089982C,4567
2008-08-02,23:46:41,071255C,4507
2022-03-14,20:46:36,076196C,1480
2023-10-31,20:03:06,030071C,4987
2003-08-14,10:07:55,004686C,3588
2002-08-20,20:09:53,079970C,3315
2009-10-04,06:46:33,037709C,1968
2022-09-28,10:05:39,054522C,3416
2021-01-12,10:10:21,055112C,2300
2011-12-28,12:18:11,044745C,4398
2021-04-29,18:05:44,072305C,2067
2012-01-06,21:20:18,076801C,227
2023-08-23,18:51:13,028300C,2421
2007-11-20,20:11:39,029673C,2097
2021-12-26,07:40:57,081238C,4623
2018-07-29,18:03:17,080682C,2747
2002-01-25,05:50:53,027733C,3969
2019-11-14,17:41:46,067786C,3343
2000-12-08,16:09:26,015735C,2536
2002-05-19,07:23:10,054593C,664
2021-05-09,16:38:33,034049C,1945
2021-12-12,17:02:06,009545C,1846
2024-01-08,17:10:13,069098C,962
2022-08-07,20:44:46,086644C,2014
2004-03-24,10:00:24,048196C,4192
2009-08-06,05:53:06,075837C,3912
2023-12-28,23:36:52,039592C,3865
1998-09-01,10:16:56,031249C,3932
2018-03-08,13:33:47,021597C,1790
2010-11-25,18:32:50,072121C,647
2004-02-19,23:33:05,075441C,3549
2018-09-30,21:33:14,057810C,534
2011-02-10,17:48:30,025841C,4261
2022-12-25,14:41:11,073345C,1105
2022-11-05,06:47:09,095487C,1368
2011-01-29,15:36:25,056065C,3524
2015-06-26,10:27:04,066637C,2769
2019-10-16,22:30:36,093255C,2848
2023-05-22,10:09:00,074360C,4044
1997-03-22,05:44:47,066330C,2654
2001-09-20,22:36:32,032829C,2383
2022-07-08,11:04:13,092225C,2235
2013-09-28,22:00:16,053873C,833
2020-08-16,23:20:32,023672C,1674
2021-03-27,05:32:49,093373C,2201
2015-08-03,14:45:25,024767C,121
2022-07-28,17:55:05,084723C,1450
1999-04-30,09:20:33,038353C,3182
1999-09-29,17:49:27,022633C,2676
2017-08-29,14:18:23,069813C,1400
2013-11-05,07:25:28,025351C,1875
1997-08-08,23:07:09,053378C,3055
2004-01-08,23:14:25,017389C,2067
2011-05-08,06:27:42,081960C,530
2009-05-01,21:03:48,070514C,3107
2020-08-27,13:46:40,018475C,81
2018-09-18,05:18:28,060052C,3791
1997-11-14,16:25:52,066047C,4552
2024-07-12,08:07:27,093516C,824
2024-11-16,09:35:50,076774C,3190
2020-01-13,11:01:46,073570C,2241
2023-03-23,23:08:18,017597C,2266
2018-03-28,06:04:24,097726C,2061
2017-01-31,17:51:49,019108C,3702
2014-07-10,17:16:13,082791C,579
2021-02-15,23:34:58,080351C,2155
2002-04-20,18:20:13,014123C,4458
2012-12-05,06:27:54,003705C,102
2020-03-13,21:32:38,061242C,140
2000-10-30,12:18:40,018245C,1803
2023-01-18,14:07:43,085367C,1886
2021-10-21,12:19:35,035735C,3069
2020-05-15,17:37:42,024302C,3004
2019-11-14,05:04:38,011188C,2259
2021-04-04,18:53:33,088723C,1378
2021-04-08,17:19:39,002562C,2224
2014-04-29,16:49:11,094234C,2767
2008-08-22,16:28:35,008852C,3609
2004-11-06,20:49:22,030109C,2479
2017-03-01,23:36:30,030063C,1478
2020-03-30,05:48:41,032880C,104
2018-10-04,12:34:15,016401C,3745
2018-05-17,17:08:44,036561C,3391
2019-04-26,07:33:01,018069C,4461
2007-10-26,21:32:21,053189C,1380
2023-05-02,12:46:05,070212C,3666
2016-12-15,08:40:23,093247C,413
2016-04-03,08:37:10,014805C,805
2022-02-15,18:07:27,096322C,3174
1999-03-27,07:27:20,078421C,4809
2022-06-27,09:20:14,086700C,3200
2022-01-29,11:06:56,062581C,1600
2011-11-15,20:45:24,046706C,3492
2020-09-19,21:31:27,081949C,1104
2021-04-12,15:17:57,021344C,1402
2024-03-15,22:47:14,004481C,1505
1997-11-27,10:30:59,011800C,1483
2001-01-18,14:47:42,018958C,3244
2021-09-11,09:10:40,026742C,458
2017-09-27,08:04:58,039425C,2473
2001-08-17,10:32:05,047147C,3666
2024-06-24,18:25:57,097229C,3135
2019-03-17,21:39:24,019959C,918
1998-02-20,20:27:24,047008C,302
2001-02-15,18:45:34,084965C,4000
2024-01-01,08:55:34,068528C,4216
2021-08-28,13:28:33,080339C,3535
2020-02-10,09:18:34,021628C,3354
2018-04-09,05:18:48,020476C,4292
2006-05-03,21:16:14,047850C,548
2020-03-31,19:49:34,018736C,799
2021-04-08,23:23:02,056331C,4346
2018-12-25,10:14:15,084275C,3583
2008-10-11,13:02:15,015109C,4310
2007-01-02,12:38:20,061267C,1587
2021-03-07,07:16:41,086183C,2518
2023-03-30,07:34:20,046536C,307
2024-10-31,22:18:41,050060C,3889
2023-06-03,19:49:30,075250C,459
2003-07-13,18:11:52,014702C,987
2015-07-07,17:48:26,017198C,4416
2015-07-09,21:44:34,085113C,4689
2018-07-05,17:09:55,042054C,3967
2008-08-09,11:40:24,087451C,4846
2014-08-14,18:46:30,047643C,319
2022-09-12,20:05:40,000088C,265
2018-02-13,16:47:44,014908C,1375
2019-05-17,15:49:54,083483C,3861
2013-12-09,17:26:56,043988C,1266
1997-10-29,18:20:03,057534C,4882
2023-06-03,20:40:35,046428C,3758
2005-11-08,08:09:51,000313C,3380
2020-10-27,16:37:14,095773C,159
2001-10-06,08:32:45,034027C,4415
2008-10-14,21:22:02,031359C,4499
2018-11-05,18:17:23,006635C,4936
2023-03-21,18:06:46,048434C,830
2022-10-10,16:55:38,063910C,2902
2021-07-21,18:07:35,036369C,652
2024-09-22,14:51:43,049510C,1456
2024-06-12,17:09:26,074997C,1937
1999-05-20,08:33:44,086969C,2547
2020-02-21,06:49:25,069288C,3565
2016-06-28,12:10:22,044872C,737
2018-11-20,12:31:57,046680C,2793
2022-06-06,19:18:28,054359C,2426
2018-08-22,05:05:31,086170C,2239
2022-12-27,23:18:27,021518C,4969
2001-06-11,16:15:40,038375C,1898
2022-02-16,18:22:38,050661C,2815
1998-04-05,19:41:11,067505C,2690
2014-10-13,13:53:51,007369C,2745
2024-08-26,16:16:59,058796C,2205
2019-11-26,20:39:44,045529C,2831
2020-12-15,08:55:46,021832C,193
2018-10-28,14:53:14,048426C,1840
2022-09-29,09:54:11,069986C,841
2024-01-07,15:26:38,036958C,3068
2004-06-18,20:29:19,097797C,3079
2003-02-10,05:02:32,025464C,2727
2004-11-29,21:42:08,046539C,3438
2010-08-29,09:25:43,009447C,2553
2003-12-07,11:09:38,033617C,1654
2017-10-17,22:33:00,037977C,937
2012-01-07,18:41:18,030889C,2012
2008-12-07,06:23:23,047712C,2594
2019-05-06,07:00:20,097800C,974
2020-04-16,06:13:08,061319C,1887
2024-02-18,13:39:35,094144C,1257
2020-12-18,18:49:02,087000C,4203
2015-09-14,20:00:09,043949C,2863
2003-11-30,18:21:43,025328C,3794
2019-11-03,15:44:52,023012C,4232
2021-12-17,22:37:33,099638C,1612
2007-10-03,10:08:25,018526C,363
2001-06-14,23:25:16,059729C,3849
2006-07-02,06:26:26,066741C,3693
2016-03-04,11:26:26,018261C,225
2023-08-27,09:41:56,006929C,707
2024-08-08,07:47:04,007085C,2976
1997-02-04,06:05:35,072907C,1570
1999-11-30,20:15:13,072591C,1920
2008-03-30,16:45:04,014412C,2137
2020-08-16,23:32:31,033556C,978
2008-01-30,17:15:53,071342C,2598
2018-04-20,13:30:27,032300C,1786
2018-09-20,23:42:59,001747C,3661
2017-11-23,05:51:09,065482C,3051
2018-02-13,13:54:52,058050C,888
2007-01-11,13:11:39,086781C,4749
2000-12-24,11:22:59,019310C,2367
2019-06-02,07:53:44,000307C,3788
2024-01-21,06:00:05,025468C,4493
2006-06-13,09:37:01,024849C,2982
2019-09-18,10:00:07,003569C,4741
2014-07-11,22:51:08,098102C,4368
2022-09-20,15:43:14,025895C,399
2020-12-12,05:19:31,021500C,3932
2012-05-12,06:27:34,046576C,3008
2018-10-04,10:05:12,065700C,4303
2011-03-10,10:54:34,007003C,985
2014-03-09,19:09:01,020111C,4829
2022-07-11,11:54:16,090452C,2608
2011-01-02,23:47:20,019441C,2377
2001-04-03,07:24:48,006320C,150
2018-09-07,20:14:49,018470C,546
2017-04-11,17:05:36,042275C,4104
2021-12-09,23:29:23,072826C,2654
2008-02-10,06:49:40,033110C,228
2003-01-03,15:42:14,080997C,4563
2020-07-10,15:10:09,032139C,4894
2005-04-13,15:13:57,000718C,3148
2023-05-07,16:27:48,013119C,3059
2021-09-19,16:49:21,092366C,72
2006-11-02,17:55:37,091025C,4251
1998-02-23,21:40:47,055675C,4569
1997-11-10,12:44:18,066004C,1728
2018-01-26,05:30:29,095275C,2226
2023-06-07,13:26:27,052001C,3561
2006-03-30,21:02:16,080183C,2223
2018-08-25,07:39:54,025018C,3525
2023-08-17,16:46:34,060124C,4527
2020-08-30,22:27:36,051077C,2098
2007-11-12,07:50:19,002818C,4126
2015-09-21,15:18:43,050081C,2810
2023-07-24,14:49:38,092061C,1622
2006-11-11,17:09:14,079615C,959
2018-05-31,05:04:43,023534C,726
2005-07-19,20:44:48,057540C,2204
2023-11-21,09:26:08,006588C,743
2022-05-25,14:16:39,027974C,4879
2019-03-12,11:05:54,004771C,4675
2005-11-29,17:06:17,004268C,1264
2023-01-30,18:15:13,014687C,4723
1998-12-28,19:37:13,036754C,1781
2024-09-07,07:38:25,061389C,4824
2021-04-22,07:23:33,036917C,600
2021-07-24,05:55:10,007908C,1108
2020-05-22,07:47:45,085029C,248
2016-11-24,20:46:26,074144C,4593
2004-10-01,09:49:12,059548C,824
2020-02-27,17:36:30,046323C,4813
2020-08-29,17:07:58,094116C,4709
2024-11-17,16:01:10,030518C,1076
2022-07-14,13:36:35,084314C,2687
2013-09-26,22:15:06,028048C,3885
2021-10-26,20:14:00,093800C,4533
2001-04-06,15:51:14,069253C,2783
2021-08-09,08:12:10,026462C,4343
2021-03-09,18:37:04,080467C,3407
2019-06-11,09:00:11,025748C,4417
2014-10-19,21:41:29,094134C,4725
1998-10-29,13:52:50,043614C,237
2004-12-09,18:48:21,007869C,2439
2024-01-04,22:29:51,033896C,4313
2013-04-27,18:42:53,002706C,2218
2021-04-07,17:41:51,035792C,2778
1998-02-14,08:46:14,079046C,3879
2005-03-12,12:15:49,044418C,3508
2018-09-09,11:26:04,028227C,150
2020-08-15,18:25:30,011170C,1414
2018-11-02,18:40:09,050384C,1591
2003-04-18,07:06:03,006434C,4204
2001-06-17,11:03:18,092678C,436
2021-09-21,13:47:45,090104C,219
1997-08-06,10:49:45,088753C,2608
2024-05-31,18:36:56,043910C,2210
2009-05-27,12:29:10,097036C,3836
2022-06-21,17:35:42,048031C,4056
2011-03-01,15:02:30,077552C,2525
2019-01-22,05:11:07,093118C,1743
2022-06-27,11:51:45,088935C,1109
2005-06-20,18:03:11,072780C,2308
2022-04-02,06:54:57,088991C,4062
2020-05-25,21:19:01,023865C,4861
2006-03-21,16:37:32,012942C,4259
2021-06-09,10:54:33,099639C,3243
2011-10-06,19:46:56,005540C,2859
2022-01-02,22:34:52,010236C,3023
2023-12-07,16:37:23,015755C,2705
1999-01-25,23:04:38,009769C,62
2019-05-26,17:54:01,088315C,3664
2024-01-13,21:27:24,019698C,2445
2014-12-01,23:20:42,014389C,3896
2009-03-28,19:19:06,029630C,160
2019-09-22,22:25:45,044643C,4767
2005-07-24,13:01:25,088434C,1043
2019-04-15,21:25:22,074647C,88
2019-11-19,19:21:53,010396C,716
2024-10-18,05:17:36,085561C,703
2020-07-23,20:01:51,047915C,4488
2024-09-16,12:23:28,001394C,4436
2002-01-09,06:52:16,041201C,3163
2019-08-02,21:40:47,057627C,1782
2015-11-08,12:10:29,038253C,2970
2020-02-17,11:25:21,073842C,828
2015-08-06,06:46:39,041981C,525
2018-03-26,19:14:50,066527C,886
2003-04-01,10:09:31,081255C,2125
2019-12-24,22:23:48,083074C,157
2011-04-13,19:27:47,091863C,3898
2024-01-01,19:02:24,053014C,1056
2019-05-03,07:50:54,047537C,2742
2020-01-27,09:48:11,039872C,1461
2024-06-13,18:51:46,006806C,1752
2016-02-19,18:19:42,012120C,3509
2019-02-05,05:15:53,090211C,828
2016-11-11,16:54:52,081868C,3844
2023-10-18,11:20:57,093310C,152
2002-10-18,09:42:37,024565C,2401
2024-05-03,11:17:03,034084C,2374
2020-02-10,23:16:57,011697C,685
2022-06-17,07:24:26,021933C,4481
2024-08-01,16:37:46,039506C,2338
2020-07-19,23:10:36,084096C,2578
2024-10-17,05:10:35,072169C,3310
2024-10-06,21:15:27,004647C,1432
2024-01-12,09:39:45,078015C,1033
2024-04-24,16:34:47,053084C,4541
2018-03-07,14:10:40,082658C,185
2024-02-21,17:26:50,084784C,2744
2021-12-02,19:22:36,016117C,995
2003-11-17,11:12:51,070809C,3073
2018-07-13,05:54:43,040889C,4781
2011-02-06,21:12:59,047836C,4945
2002-10-16,09:44:45,048211C,4412
2010-01-17,17:31:56,033787C,1598
2014-04-13,20:55:55,017615C,3418
2021-04-20,13:02:57,029267C,1510
2019-10-23,18:54:48,014966C,965
2021-04-10,18:36:14,033377C,1513
2015-03-23,20:45:58,011635C,4962
2014-12-25,20:34:22,091830C,654
2013-11-11,12:02:39,010514C,2459
2018-11-17,06:27:16,074833C,4906
2001-05-24,07:48:20,056689C,799
2018-09-25,21:55:02,074661C,4214
2022-07-14,07:25:44,089873C,3767
2018-02-06,11:53:42,023532C,3014
2018-09-11,21:41:25,021508C,4172
2018-02-02,19:33:32,074408C,4734
2005-05-08,06:44:15,044914C,513
2010-07-20,21:24:29,043117C,2788
2021-10-31,08:54:26,084647C,3783
2006-06-19,11:00:36,061511C,2304
2021-07-05,22:13:41,069417C,3566
2008-10-30,17:30:56,052677C,4630
2010-07-25,19:50:14,083228C,146
2020-03-13,22:33:39,069413C,4476
2024-03-06,12:33:13,011197C,4065
1999-09-09,20:15:06,078733C,1629
2024-06-25,22:14:47,020153C,3101
2019-05-06,21:29:34,027263C,3051
2022-12-26,09:05:59,054948C,2535
2020-01-24,22:16:18,074106C,3337
2004-03-22,19:38:45,088968C,3524
2018-05-21,23:36:32,032900C,647
2024-06-24,17:39:16,056777C,1053
2018-06-16,06:46:44,038415C,2312
2022-05-08,21:06:52,049048C,623
1999-05-13,09:49:24,031050C,1717
2012-04-06,13:22:49,007128C,1154
2020-02-13,14:49:09,038682C,250
2021-10-31,17:45:34,092474C,1129
2001-08-28,21:24:25,049267C,4665
2017-06-28,15:55:22,032600C,3246
2014-06-04,15:17:14,003061C,4086
2006-12-02,14:36:20,040895C,1558
2018-02-11,05:00:45,056659C,2148
2023-02-03,06:07:49,094535C,3173
2019-04-04,10:49:59,065955C,1432
2020-12-27,20:07:40,007812C,2421
2009-04-05,09:46:22,016470C,1771
2021-02-14,12:36:03,010204C,1860
2007-03-14,06:16:51,043763C,4818
2022-04-08,15:23:54,049178C,3986
2023-06-17,08:19:50,030628C,873
2005-09-15,08:34:56,069609C,567
2001-08-17,23:47:04,015799C,3866
1997-11-05,21:49:44,076418C,2871
2022-01-29,19:36:20,089124C,191
2024-11-11,17:03:08,057784C,3986
2024-03-30,11:55:18,083767C,4519
2019-09-13,11:30:22,020800C,2918
2023-03-06,20:26:11,008383C,4639
2021-05-18,08:43:44,044531C,4477
2020-11-20,07:36:12,020279C,2169
2022-01-11,11:07:27,064925C,4772
2020-07-25,19:39:34,008960C,1911
2021-09-30,05:44:50,071585C,2546
2019-03-09,16:54:19,047667C,85
2013-04-04,17:13:45,079193C,622
2007-02-24,09:28:20,027988C,84
2024-11-17,22:44:05,089427C,525
2023-12-18,13:50:24,008725C,3656
2020-10-28,22:28:40,099169C,1333
2008-12-15,05:39:38,025860C,3470
2017-08-07,22:51:17,012302C,3006
2021-03-28,21:20:36,038237C,3686
2021-05-14,10:03:29,082511C,2507
