DATE_ACCESSED,TIME_ACCESSED,CUSTOMER_ID,ACCESS_DURATION
2024-08-09,20:51:51,431667,0:35:35
2024-05-09,01:32:54,829420,0:12:07
2023-05-27,22:07:39,765737,1:01:30
2024-06-15,04:02:21,084694,0:10:39
2023-05-25,01:55:22,214061,1:28:09
2024-06-03,10:35:53,130162,2:10:32
2024-07-08,23:12:19,460091,1:24:07
2023-06-22,10:16:22,291645,1:09:00
2024-02-14,10:36:03,544468,0:13:20
2023-09-17,16:10:50,395639,1:32:41
2024-01-21,18:56:23,759459,3:52:14
2024-07-14,03:26:53,282548,3:03:29
2023-04-05,14:10:10,671891,1:35:49
2024-10-29,22:48:48,807658,1:10:59
2024-09-03,11:03:25,199775,1:09:52
2024-03-22,14:32:08,290368,1:54:27
2023-03-28,00:47:24,615310,0:12:09
2022-12-14,13:13:08,670055,2:14:36
2024-06-23,21:15:40,249182,0:28:04
2024-09-07,09:09:54,075488,2:00:38
2024-01-07,23:29:09,142861,2:18:29
2023-04-20,19:05:13,931167,3:56:20
2023-06-23,19:30:59,974917,2:05:06
2024-10-17,05:55:36,153481,3:02:24
2024-04-16,03:43:53,788998,3:48:22
2024-11-06,02:08:01,676933,1:28:50
2024-11-18,14:24:27,975089,3:37:02
2024-01-17,03:00:28,139233,0:44:46
2024-01-29,12:24:24,480714,3:18:08
2024-10-08,02:25:09,428318,3:11:56
2024-04-25,18:55:46,857724,0:22:17
2023-11-30,21:22:22,555069,3:40:41
2024-07-31,18:51:28,108945,3:44:53
2024-04-22,11:31:19,327352,0:47:29
2024-08-17,06:04:59,878775,3:36:36
2023-12-15,19:06:14,979517,0:23:43
2023-01-08,05:44:24,153416,3:02:09
2024-11-27,18:39:39,229418,1:35:37
2024-11-23,11:40:06,210285,1:27:24
2023-04-13,16:56:01,486535,3:40:13
2024-08-07,22:47:19,721771,2:23:10
2023-04-27,07:11:46,802829,2:55:01
2023-12-26,15:28:11,456779,3:56:35
2024-05-05,08:05:56,885599,0:51:08
2024-07-15,22:43:53,254475,1:50:04
2023-12-22,14:05:33,675222,2:48:07
2023-04-12,19:20:57,686831,0:50:23
2024-07-27,00:25:44,026055,0:46:25
2023-07-17,07:34:28,057300,0:18:37
2023-06-20,11:30:24,102252,3:25:26
2023-10-16,19:59:19,060079,3:24:56
2024-04-10,06:19:23,470181,2:22:15
2023-11-19,13:22:12,896427,3:06:36
2024-04-09,08:56:18,699715,1:12:49
2023-08-09,09:57:47,796387,0:09:41
2024-02-06,19:41:31,917083,0:19:13
2022-12-20,03:34:22,548411,3:23:46
2024-03-29,09:05:46,368298,2:32:56
2024-04-25,06:59:13,917066,1:06:20
2023-12-14,01:29:37,913724,0:51:18
2023-03-19,12:52:27,109833,0:55:54
2024-04-30,07:49:26,979415,3:33:00
2022-12-13,09:05:43,791307,3:51:56
2023-08-22,00:33:31,576980,1:31:02
2024-09-10,22:33:30,727557,0:18:11
2023-08-20,13:48:31,004614,0:11:18
2022-12-06,02:17:36,550800,3:32:05
2023-06-08,02:25:17,469419,2:26:11
2024-09-07,10:31:48,918669,0:40:59
2023-06-29,22:19:58,090922,2:19:17
2024-01-11,03:31:53,368647,0:36:19
2024-01-28,01:25:58,258282,3:30:21
2023-12-27,19:04:52,653909,0:47:00
2024-02-16,02:14:35,582322,1:16:22
2024-03-24,12:45:59,557201,1:24:05
2023-04-24,17:45:03,124491,1:21:27
2024-09-08,00:58:51,303490,1:52:03
2024-03-27,23:03:50,432581,1:34:29
2023-04-12,10:18:49,915116,3:16:55
2023-02-06,15:51:50,218648,3:59:07
2023-03-03,09:07:00,846170,2:29:23
2024-05-24,03:45:57,293242,3:05:09
2024-01-25,20:10:29,132869,2:12:44
2023-11-06,01:28:24,974587,1:54:36
2024-10-12,12:39:16,035536,1:05:50
2023-03-16,19:04:54,957784,3:10:19
2024-08-17,22:42:59,060284,0:26:07
2024-03-02,20:21:12,401593,3:46:50
2023-03-02,03:00:54,506927,3:47:31
2024-07-25,16:30:56,236513,3:30:40
2024-05-14,18:25:40,834254,0:41:15
2024-07-27,19:46:28,636831,1:01:38
2024-05-21,02:46:58,997630,0:14:17
2024-04-04,02:28:13,017255,3:51:35
2022-12-11,14:00:23,354942,0:33:06
2023-09-06,19:02:51,959040,0:37:53
2024-04-14,05:01:52,931178,3:34:52
2023-04-10,06:11:16,139298,3:39:13
2024-05-23,18:20:12,601694,2:55:25
2023-08-24,23:53:23,896776,3:32:45
2024-10-14,06:43:21,296202,3:26:10
2023-01-19,06:10:43,716820,2:35:49
2024-02-24,13:03:19,406651,1:55:13
2023-07-09,09:24:42,487403,3:45:32
2023-01-28,14:33:23,572177,3:49:38
2024-07-17,04:01:11,549006,3:49:24
2023-03-01,00:57:09,605996,1:37:00
2024-10-22,20:18:10,825620,3:41:14
2024-04-18,22:54:06,453978,3:24:50
2024-09-28,19:14:15,908528,2:24:16
2023-09-03,22:36:44,362647,3:53:08
2023-11-26,00:58:46,490713,0:22:31
2023-09-16,15:33:49,521933,1:14:51
2024-06-15,11:47:57,284354,1:00:13
2023-09-08,20:51:43,414544,0:18:39
2023-10-26,17:33:23,271621,0:29:54
2024-05-29,10:18:59,221662,1:52:14
2023-02-04,08:57:55,371601,1:54:00
2024-05-23,21:43:38,655444,2:30:14
2023-10-11,05:05:01,894848,0:04:08
2023-11-12,00:09:59,718051,3:34:45
2023-09-17,07:54:12,815257,2:22:23
2023-04-19,09:30:25,535308,0:57:29
2024-02-20,13:26:40,249309,2:20:34
2022-12-09,08:06:19,421719,1:32:06
2023-09-28,23:26:30,461319,1:32:06
2024-11-26,09:30:00,633630,3:04:01
2023-06-29,10:37:00,370363,3:56:23
2024-04-08,06:45:48,380676,1:03:09
2024-03-24,12:05:30,359195,0:16:30
2024-11-17,04:41:15,609185,2:53:03
2023-11-07,04:28:10,646986,3:51:30
2024-02-15,10:23:44,910121,3:15:47
2024-08-02,05:32:04,534460,3:34:12
2024-01-23,07:07:39,431110,0:39:15
2022-12-14,10:48:05,120832,2:07:15
2024-06-21,17:26:28,559913,0:43:57
2022-12-15,00:01:10,624121,1:28:19
2024-07-17,13:23:07,859829,1:53:25
2023-01-23,22:43:32,469686,2:07:34
2024-05-05,13:29:10,836802,1:34:59
2024-09-04,14:27:29,851571,1:07:23
2023-05-01,23:21:30,747536,1:01:06
2023-06-20,12:26:49,161559,0:47:34
2024-06-11,12:48:08,860495,3:04:23
2024-07-20,06:30:49,161350,1:45:42
2024-07-14,22:38:10,277085,1:01:01
2023-02-18,05:26:04,918453,0:38:56
2023-12-11,20:42:07,941436,2:06:32
2024-05-21,12:40:44,652344,2:36:48
2023-04-14,02:04:11,096068,1:11:24
2024-05-16,19:00:03,892270,3:32:44
2024-09-30,04:41:01,671526,0:04:59
2023-03-21,18:31:39,906261,2:25:59
2023-04-10,07:41:27,269152,2:21:17
2024-03-06,05:39:52,449006,1:36:41
2023-03-16,17:49:24,749262,1:03:59
2024-08-25,05:45:02,630834,1:50:29
2023-03-29,03:02:51,897375,1:04:40
2024-05-04,21:23:04,117596,2:25:02
2024-06-23,09:52:04,509392,2:13:06
2024-06-13,10:41:45,502278,1:59:29
2024-06-12,04:40:42,401615,2:09:11
2024-11-16,19:06:50,997471,0:05:38
2023-01-30,12:08:31,648427,1:46:00
2023-07-26,03:31:12,140662,2:15:18
2023-10-17,20:09:31,749598,1:04:02
2023-07-18,05:02:54,374345,3:26:14
2023-07-10,09:53:20,129487,0:21:54
2023-06-14,15:54:23,208604,3:18:29
2024-11-13,03:32:19,988742,0:36:15
2023-03-30,10:56:44,661500,1:47:21
2022-12-01,07:01:39,835411,0:07:37
2024-07-01,00:16:59,123713,2:22:23
2023-08-08,21:23:40,677708,3:45:12
2023-04-25,11:57:52,377082,1:10:20
2023-03-11,01:52:18,095240,2:25:44
2023-06-10,21:47:23,233017,0:58:13
2024-06-03,23:27:24,411932,0:50:48
2024-08-20,09:05:24,339868,3:36:07
2024-01-01,23:00:49,334720,2:34:32
2024-03-07,22:17:29,535168,3:57:48
2023-08-18,15:05:13,759360,1:24:50
2024-08-26,16:30:35,965197,1:52:07
2024-03-13,07:34:38,941593,2:58:27
2024-02-19,07:46:26,028894,0:36:48
2024-09-13,13:53:44,605285,0:08:16
2023-06-09,11:02:35,744916,0:48:43
2023-03-04,14:57:06,506081,0:57:06
2024-10-27,17:24:22,034111,2:35:21
2024-11-18,01:58:55,943238,3:19:52
2024-02-28,12:32:39,051421,3:12:34
2023-03-19,16:35:45,124923,2:50:13
2024-02-05,20:39:47,379546,0:56:14
2023-11-19,04:38:48,422429,2:33:48
2023-10-23,11:04:54,493199,2:53:44
2024-04-10,05:20:22,482861,2:34:56
2023-05-21,12:47:57,466719,0:41:39
2023-06-20,11:32:48,488304,1:53:59
2023-01-30,09:15:43,616552,0:06:46
2023-02-08,15:02:37,082133,1:00:01
2024-10-30,16:49:31,550466,2:05:43
2023-02-01,19:12:29,598371,3:02:04
2023-12-02,07:49:23,278038,3:33:19
2024-04-14,05:57:11,095515,1:57:31
2024-04-01,22:17:37,434185,3:48:49
2023-05-10,09:10:35,586186,1:22:28
2023-10-22,21:28:35,191549,3:02:25
2024-11-19,06:49:59,138790,2:31:21
2023-05-23,19:34:00,881377,0:36:02
2023-06-24,07:19:11,037494,2:18:08
2024-11-11,06:34:03,904441,1:38:59
2024-05-21,06:50:30,156889,0:53:54
2023-03-30,13:32:41,543534,0:51:15
2024-11-14,11:04:43,440065,3:51:20
2024-01-11,01:11:26,116619,0:17:41
2024-03-10,09:34:52,258780,2:59:04
2024-08-31,15:39:37,278973,2:17:29
2024-03-18,01:28:16,533279,1:52:04
2024-06-27,05:56:00,077496,3:42:16
2024-11-22,09:13:20,917574,3:01:36
2024-01-29,19:41:51,515009,0:34:58
2023-11-24,04:53:50,894038,0:13:12
2022-12-11,18:29:51,612615,3:59:25
2023-09-24,14:17:08,779015,2:13:29
2024-07-17,07:45:28,526560,2:11:44
2024-07-04,13:15:37,267905,2:59:12
2023-05-05,23:43:25,342966,2:56:40
2023-07-30,05:37:15,494902,1:39:06
2023-02-02,11:05:25,357862,0:37:36
2023-09-27,10:29:49,260679,1:46:05
2024-07-07,22:55:11,873440,0:00:02
2023-10-14,20:13:41,748498,3:30:33
2024-02-11,08:19:34,207435,3:20:54
2023-08-24,00:57:20,092005,0:36:36
2022-12-07,04:50:41,328330,3:16:00
2023-01-04,04:48:54,355403,3:38:12
2022-12-14,00:49:26,443789,2:22:37
2023-12-25,09:53:07,965498,1:43:28
2023-07-15,09:55:50,610891,2:55:04
2024-08-09,07:26:46,875936,2:31:15
2023-06-22,09:40:08,451461,0:26:20
2024-07-20,05:19:17,185130,2:47:34
2024-04-21,22:52:32,073998,0:36:34
2023-06-24,20:27:09,323768,0:01:05
2023-10-13,05:04:51,010878,0:55:01
2023-09-06,01:01:17,542318,2:16:15
2023-11-03,09:01:48,242380,3:32:24
2023-06-19,18:02:05,021125,1:56:51
2024-06-09,00:29:44,377020,0:58:27
2023-09-24,15:23:50,256640,0:13:21
2023-02-16,00:54:23,187931,2:36:22
2023-09-30,01:08:12,177192,2:39:48
2024-01-29,07:45:52,896553,2:47:38
2024-08-24,23:58:09,518777,0:52:43
2024-04-28,21:46:33,944708,0:49:07
2022-12-06,14:56:29,394975,0:44:06
2023-06-27,09:39:36,622234,3:50:36
2024-07-29,10:56:22,228814,2:14:33
2023-06-25,20:01:39,958689,0:46:46
2023-06-03,23:54:43,036369,2:43:30
2024-04-26,07:51:22,482224,3:31:18
2024-08-04,22:49:01,601627,3:27:54
2023-03-09,00:08:47,712256,1:21:51
2023-09-04,07:54:28,514993,3:13:28
2024-09-04,22:01:09,745676,1:44:56
2024-02-08,17:28:36,600529,2:10:50
2024-02-06,01:43:31,361025,3:27:43
2024-04-22,14:21:49,416836,1:04:02
2024-10-03,20:25:57,026424,1:02:23
2023-11-14,22:08:00,160308,2:39:54
2023-07-21,08:37:11,555475,2:51:12
2023-05-29,00:07:42,123540,2:51:34
2024-10-31,12:36:38,667711,1:14:56
2023-01-06,23:40:14,182679,3:28:26
2022-12-15,06:20:55,542736,0:56:11
2023-12-09,16:50:05,782594,2:34:28
2023-10-07,20:50:59,622066,2:29:02
2024-08-04,11:36:35,837393,3:52:27
2024-07-16,02:10:21,973892,0:06:58
2024-07-17,09:03:04,044659,0:35:11
2024-10-23,01:29:34,952660,2:13:11
2023-10-17,08:24:21,132026,2:09:14
2024-10-29,14:53:06,091919,2:55:34
2024-07-24,07:57:21,426042,3:04:35
2023-07-07,21:50:56,260569,3:46:45
2024-06-29,09:06:27,603213,1:37:43
2023-05-23,18:38:31,141837,2:06:56
2024-10-21,00:28:45,163076,0:03:19
2023-08-09,13:15:09,584366,0:56:14
2024-02-10,06:17:06,476936,2:54:50
2023-08-22,22:28:09,731000,3:03:48
2023-12-16,13:57:43,992598,0:40:57
2023-01-27,13:44:10,839535,0:48:47
2023-09-25,21:34:19,015846,2:04:32
2023-09-29,09:19:12,898551,2:42:44
2024-05-23,08:21:52,986717,1:35:06
2023-08-05,19:00:05,935116,2:36:11
2023-06-27,16:38:10,947259,1:41:58
2024-11-24,10:11:40,492560,2:01:36
2023-09-18,04:39:25,104194,0:24:08
2024-10-01,12:50:44,664597,2:48:54
2023-05-10,02:03:57,062581,1:08:28
2023-06-07,20:50:33,616138,0:34:20
2023-07-29,08:59:11,816333,2:26:14
2023-04-25,14:55:29,557912,2:06:58
2022-12-13,12:51:26,376986,2:48:47
2023-09-05,20:35:50,959893,0:00:58
2024-06-12,15:30:44,577580,2:10:09
2024-04-03,12:18:52,048038,0:44:21
2024-02-07,12:16:49,141546,2:09:02
2023-10-12,16:00:17,940511,0:43:25
2022-12-15,00:51:15,434027,2:23:39
2024-04-27,13:41:34,140008,1:23:58
2024-01-03,19:54:48,276568,2:43:12
2023-02-05,20:24:27,310072,0:32:59
2023-11-04,12:37:20,784438,3:59:47
2024-03-15,18:37:33,393946,1:21:34
2024-09-04,08:06:53,265246,3:03:50
2024-10-28,18:13:41,035628,2:56:34
2024-10-14,00:12:36,342950,0:23:00
2024-08-20,03:14:47,389543,1:02:58
2024-03-12,14:06:49,058563,3:52:33
2022-12-16,13:25:26,244269,1:29:01
2023-07-22,09:20:58,450153,1:48:03
2023-11-13,19:38:01,377052,0:27:53
2023-01-18,20:54:07,185685,1:39:57
2023-08-05,12:04:17,879525,2:53:57
2024-09-05,05:36:35,109528,0:02:12
2024-08-16,00:52:26,552147,3:26:11
2024-07-28,10:18:35,664265,3:50:45
2024-08-17,08:32:15,536922,3:04:23
2023-02-18,06:05:27,706549,1:09:26
2024-11-02,06:13:10,851497,3:14:22
2024-01-11,23:17:40,521867,1:18:16
2023-12-25,23:56:18,585831,3:26:37
2023-04-10,21:41:24,096039,3:32:04
2023-08-02,11:04:59,008212,1:52:53
2024-10-21,17:53:10,501815,2:13:38
2024-03-23,15:22:04,224794,1:19:02
2023-06-23,02:31:08,794234,2:57:36
2024-09-28,14:14:57,434876,3:13:17
2024-07-23,02:37:59,467247,0:32:04
2023-09-02,20:59:13,972512,2:23:21
2023-11-19,19:20:05,401886,1:55:54
2023-03-06,21:04:09,809334,2:40:46
2023-07-29,20:29:18,714759,0:21:24
2023-04-09,15:41:27,185009,3:38:21
2022-12-08,02:13:59,242784,0:14:40
2023-05-21,01:29:03,645463,1:55:17
2023-04-26,11:01:48,157024,0:29:48
2024-02-17,03:01:00,461845,3:46:19
2023-05-19,04:34:09,446229,1:30:51
2024-07-10,17:17:53,993482,0:14:14
2024-10-04,15:36:46,848670,1:46:22
2023-08-14,18:01:42,921196,3:36:46
2024-10-10,13:18:40,227606,0:08:06
2024-04-11,23:21:38,529529,0:19:04
2024-01-03,04:21:12,282679,2:26:43
2023-09-23,23:57:37,255270,2:17:16
2024-08-29,22:30:43,471400,1:08:05
2024-08-05,17:57:12,978533,1:12:50
2023-05-10,17:42:58,489616,1:40:10
2023-07-10,06:29:47,218158,0:34:53
2023-09-25,12:20:17,566322,2:09:47
2023-06-25,22:14:10,639166,1:54:08
2024-01-01,10:42:16,493282,3:51:58
2024-11-08,03:32:29,103702,1:39:10
2024-02-18,12:39:56,956027,0:19:58
2024-07-09,09:25:47,679264,0:48:22
2024-07-25,10:07:04,761584,0:04:33
2024-06-18,08:07:50,655565,3:53:40
2024-09-27,08:14:06,471269,1:50:44
2024-08-19,14:33:14,889900,0:15:10
2024-05-06,23:20:09,217909,1:29:31
2023-06-26,00:50:13,682555,1:48:38
2024-02-13,11:07:53,217670,1:38:25
2024-08-12,10:54:11,689803,2:24:27
2023-10-24,06:03:59,880793,2:42:55
2023-10-25,05:57:13,126732,1:55:40
2024-09-11,18:50:30,818786,1:48:51
2022-12-29,08:09:35,431754,3:04:24
2024-11-20,13:48:55,074952,1:41:05
2023-05-04,21:58:10,699522,0:23:23
2024-03-30,15:53:47,525528,0:31:28
2023-05-09,07:36:05,091773,3:34:26
2024-07-19,15:22:20,785773,1:48:52
2023-09-14,20:24:48,037599,3:19:28
2023-01-21,10:27:50,465976,0:59:27
2024-03-17,22:32:33,113467,2:17:24
2023-06-24,04:48:06,905429,0:49:32
2024-01-14,13:23:38,270467,0:27:25
2023-03-19,09:53:43,088379,1:11:36
2023-11-25,08:30:23,698307,3:17:39
2023-05-21,10:16:02,953112,3:56:33
2023-11-14,02:52:11,976394,0:59:56
2024-02-02,11:07:12,034588,3:43:00
2024-07-13,21:40:58,691651,1:24:43
2024-05-31,19:35:59,227375,0:32:20
2023-11-18,20:52:35,684741,2:43:36
2023-09-15,20:51:11,192693,0:33:30
2024-07-28,06:07:19,349526,0:39:16
2024-10-11,21:06:27,429887,3:05:05
2024-05-07,20:05:34,762355,1:59:22
2024-09-18,21:37:15,193129,2:09:50
2023-01-29,14:59:23,901021,0:23:00
2023-08-04,06:12:26,761472,0:20:24
2024-11-01,13:28:31,139217,3:44:51
2024-03-18,04:47:35,201399,2:39:16
2023-04-22,23:02:31,031423,2:12:01
2023-08-27,11:25:59,926532,0:00:42
2024-02-17,13:37:23,634290,2:10:58
2024-03-29,18:51:22,807443,2:32:04
2023-07-02,13:48:34,353974,3:38:02
2023-02-14,02:46:35,127361,2:10:23
2024-07-29,07:26:45,038059,3:35:01
2024-05-15,17:29:59,224740,0:07:07
2023-10-24,01:40:09,572857,3:17:36
2023-01-20,13:42:38,011064,2:21:49
2024-11-23,03:21:59,589260,1:25:15
2023-08-09,14:38:01,379556,1:24:36
2023-04-09,03:57:26,655726,2:07:28
2024-10-23,21:34:46,673981,2:28:38
2024-08-21,22:29:06,287228,3:40:27
2023-05-18,12:51:35,267768,3:24:12
2024-01-25,04:32:43,013562,0:23:16
2023-02-09,10:52:09,422933,2:42:41
2024-03-14,14:33:55,164297,2:53:38
2024-03-27,00:37:20,268673,2:19:50
2023-09-23,20:57:44,256437,2:56:28
2024-11-22,13:41:22,022904,2:13:10
2023-03-30,12:06:45,176808,3:33:54
2023-01-02,11:30:11,967984,2:35:41
2023-11-09,22:59:20,622903,1:53:53
2024-08-26,03:04:42,522890,3:54:02
2023-10-01,09:22:13,255555,2:17:20
2023-05-19,22:19:34,306421,3:10:40
2022-12-13,03:08:56,308547,1:07:23
2023-03-28,11:13:57,039947,2:06:09
2024-06-02,10:58:46,811756,1:42:34
2024-04-02,19:53:11,499300,3:02:14
2024-01-21,07:27:03,947779,0:58:45
2024-09-07,13:23:36,376539,2:20:36
2023-03-04,08:43:32,888746,3:06:25
2023-10-19,16:16:49,175898,0:46:10
2024-07-16,02:32:10,969499,3:13:36
2024-09-07,22:19:44,787590,2:26:49
2024-05-12,01:42:43,641421,2:59:16
2023-05-12,18:40:23,815165,0:08:54
2024-02-08,00:13:30,173214,1:47:54
2023-06-05,06:09:23,268369,3:16:52
2024-09-23,22:15:02,348277,0:54:10
2023-10-06,00:35:26,274465,0:22:19
2024-03-24,22:01:59,768881,1:33:13
2024-11-26,19:25:51,065981,3:14:24
2023-12-08,00:01:17,514956,3:08:48
2024-08-18,09:36:28,068533,1:26:00
2024-09-15,00:27:13,197376,0:17:52
2023-05-17,08:25:55,276196,0:14:22
2023-02-03,08:59:22,224736,2:47:44
2023-08-07,14:09:34,734758,1:56:35
2023-01-05,21:27:43,063167,1:36:14
2023-04-06,23:41:40,299539,0:14:19
2024-11-12,03:47:09,084706,1:23:49
2023-06-15,15:11:41,768318,1:51:33
2023-11-16,21:56:27,484764,0:14:27
2023-11-17,00:07:24,766349,3:41:50
2024-06-20,05:49:42,996948,1:14:04
2024-02-24,02:34:59,469593,0:39:20
2023-04-22,20:23:33,900233,1:38:25
2024-09-20,03:39:37,745398,2:48:35
2023-10-04,22:28:36,277396,0:24:37
2023-02-25,08:22:14,360452,3:10:08
2023-09-28,20:19:51,162291,3:39:28
2024-02-18,12:19:08,039989,2:14:22
2024-09-10,13:16:49,452756,1:56:36
2023-01-18,05:38:47,423144,0:50:57
2023-06-17,19:10:01,125333,3:20:52
2023-06-16,19:25:02,928032,0:53:29
2023-09-06,23:59:34,205522,3:34:49
2023-06-22,22:08:54,493122,3:00:14
2023-05-28,20:02:49,860473,3:18:52
2023-06-02,10:35:46,995119,1:33:04
2024-03-22,06:35:43,811703,3:28:41
2024-05-22,15:22:21,524244,3:25:32
2024-11-23,04:26:55,512128,0:39:54
2023-08-15,08:39:32,463926,2:04:56
2024-10-02,15:01:16,513918,0:21:36
2023-10-02,19:04:59,831721,0:40:27
2024-02-15,09:44:53,842673,1:49:31
2022-12-29,00:13:35,122555,0:15:18
2024-07-19,12:38:20,113116,0:09:36
2024-05-21,20:12:18,411579,1:35:31
2023-04-02,20:35:54,027500,0:29:59
2023-06-01,11:33:53,193846,1:38:05
2023-06-27,01:37:48,543511,3:43:54
2023-03-12,06:53:23,175237,1:05:40
2023-10-04,07:35:58,129866,0:05:00
2024-10-01,21:36:38,493653,1:35:55
2023-01-29,09:17:45,109685,0:22:51
2024-02-05,04:03:44,448667,3:46:38
2024-04-04,10:08:55,405502,3:46:23
2023-12-26,14:56:53,164424,0:00:58
2023-04-14,20:32:02,790087,1:08:06
2024-11-02,20:06:49,667141,3:25:44
2024-05-11,05:16:09,790841,1:49:20
2024-02-18,10:26:08,173401,2:50:27
2024-11-14,15:43:18,699769,2:39:22
2024-10-01,02:17:23,200043,3:21:45
2024-10-20,15:29:55,168926,3:16:48
2022-12-27,19:58:28,083801,3:00:42
2023-11-27,08:08:25,991988,3:40:01
2023-12-08,23:02:35,509003,2:10:31
2023-05-21,18:07:36,395936,3:51:27
2023-10-14,12:14:52,481568,3:54:40
2023-01-30,12:49:48,129821,1:54:32
2024-02-15,14:13:44,305596,0:40:34
2023-03-11,00:26:22,994110,2:57:05
2024-06-03,01:42:48,732580,1:06:32
2023-03-09,00:56:25,686685,1:51:42
2024-04-03,11:06:03,440106,0:55:43
2023-09-19,00:34:54,719626,0:50:40
2023-11-07,13:14:22,771567,1:49:11
2024-10-08,11:24:59,978555,3:03:29
2024-06-07,12:51:58,878062,1:33:30
2022-12-29,03:28:47,760660,0:02:47
2024-06-15,01:00:36,140728,3:16:58
2023-10-24,10:11:20,460635,3:41:46
2023-07-13,15:47:18,692077,1:27:38
2023-01-24,18:26:55,775116,2:34:38
2024-04-13,12:52:47,843778,0:47:24
2024-10-08,21:44:00,107232,3:29:00
2024-04-02,09:50:45,172625,0:18:39
2024-05-10,08:54:54,429409,3:19:05
2023-12-10,19:14:15,824230,2:16:48
2024-09-29,23:50:00,920087,1:57:19
2023-06-25,17:07:46,576262,3:07:19
2024-04-27,01:49:45,653906,1:55:07
2023-06-17,06:00:05,114338,0:24:39
2023-07-28,19:11:59,920763,0:14:02
2023-11-08,21:35:01,750015,2:03:58
2023-02-22,15:17:20,407172,2:51:49
2024-02-26,23:43:58,597067,3:22:42
2023-09-19,21:12:29,434563,0:52:52
2024-06-21,21:10:52,169932,3:10:59
2023-10-11,01:34:07,100602,0:09:34
2023-09-29,12:44:11,658073,0:22:45
2022-12-03,15:34:47,668942,1:51:30
2023-04-04,19:56:21,030710,2:02:39
2023-06-24,04:17:01,076307,3:47:32
2024-04-27,13:02:37,719731,1:37:57
2024-11-25,11:43:16,516623,2:46:14
2023-09-04,18:07:03,528839,3:51:49
2024-01-24,14:28:11,487378,1:24:31
2024-11-09,19:11:20,943272,3:20:52
2023-05-03,04:31:38,941786,1:32:17
2024-02-06,22:24:58,088492,2:28:08
2023-07-18,20:52:25,313214,0:38:07
2023-09-17,23:15:26,148597,1:10:57
2023-03-15,11:33:09,854496,3:47:46
2024-04-19,23:57:33,444414,2:30:56
2023-06-23,21:40:22,330908,2:35:13
2024-03-28,00:06:29,238465,1:26:32
2023-08-23,06:14:04,535479,1:09:47
2022-12-13,02:16:56,523552,1:50:28
2024-07-29,22:29:41,837693,3:14:37
2024-02-10,20:14:37,553133,1:46:23
2024-11-10,15:27:49,223575,0:39:29
2024-03-05,13:39:30,669006,2:07:52
2022-12-11,13:45:21,169077,1:07:05
2023-11-05,19:33:16,084321,3:11:15
2024-03-10,03:56:44,559242,1:19:02
2024-05-14,02:08:50,891049,0:53:32
2023-08-21,13:56:17,433913,0:08:43
2024-11-18,22:19:36,018910,3:21:33
2024-10-06,12:37:07,380697,3:15:58
2023-03-01,15:03:02,665093,1:14:06
2024-07-03,03:50:40,611329,3:39:12
2023-05-24,12:40:34,034015,1:23:32
2024-03-24,00:58:27,292582,3:45:14
2023-01-23,07:01:07,605482,2:34:20
2023-11-25,12:20:38,305409,2:59:37
2023-01-25,06:08:30,874046,3:07:11
2023-03-23,07:23:20,654265,1:13:32
2023-09-15,02:31:42,119238,3:57:49
2023-11-26,23:18:30,702892,0:41:10
2022-11-29,06:54:17,305649,1:48:46
2023-11-18,09:13:34,750459,2:32:34
2023-06-30,09:03:18,117375,2:10:56
2024-11-27,19:57:52,866014,0:32:39
2023-08-06,20:11:47,455598,0:01:14
2023-03-02,03:21:02,850530,1:55:04
2024-10-27,02:41:00,421647,3:07:11
2024-09-18,01:30:30,063722,2:19:39
2024-05-17,21:33:24,814181,2:06:51
2024-03-26,08:22:19,930648,0:18:41
2023-09-13,09:41:05,820535,1:49:17
2023-01-06,22:29:01,503344,1:50:35
2024-10-23,23:30:05,772400,1:30:59
2024-11-19,11:18:09,440334,2:14:19
2024-08-07,19:27:21,739317,2:48:50
2024-04-04,12:23:18,677617,2:11:42
2024-10-27,11:08:43,464430,2:19:25
2024-01-24,11:53:19,257659,2:14:54
2024-01-15,02:30:37,694510,0:41:48
2023-03-13,02:27:33,120696,2:07:20
2023-10-23,21:35:26,370217,1:47:05
2024-09-09,19:45:01,700160,2:30:33
2023-08-08,22:31:18,556345,3:23:21
2023-10-28,21:14:53,326453,0:14:28
2024-11-25,21:26:24,767672,3:10:59
2023-07-19,00:50:46,783773,2:11:26
2024-07-14,01:50:18,560378,3:57:06
2024-11-13,17:27:46,160415,2:07:42
2024-07-03,23:10:01,665154,3:00:42
2024-06-28,19:43:18,195984,2:21:28
2024-03-14,01:22:27,448647,1:34:41
2023-08-04,19:09:30,251427,1:45:56
2023-01-19,13:09:43,448621,2:51:22
2023-04-03,20:10:33,735702,2:53:06
2023-02-27,19:47:39,548737,3:43:08
2024-02-27,06:57:28,876091,3:29:41
2024-05-30,10:14:14,396585,0:37:45
2023-08-01,14:10:43,171758,2:24:02
2023-09-11,21:42:05,018872,0:17:23
2022-12-01,00:50:33,934607,0:51:12
2023-07-18,08:01:30,715669,1:53:39
2024-10-12,17:12:37,963591,2:20:59
2024-08-07,10:00:10,492017,0:18:41
2023-02-22,09:40:59,563369,3:41:06
2023-05-11,11:50:41,452296,1:33:22
2023-09-18,08:30:19,931076,0:25:28
2024-04-01,04:33:25,968392,1:40:05
2023-10-01,08:10:18,743972,2:11:16
