INVOICE_ID,TOTAL_AMOUNT,DISCOUNT,ISSUE_DATE,ORDER_ID
I084564,0,0.0,2023-11-29,O084564
I084565,0,0.0,2022-06-19,O084565
I084566,0,0.0,2020-06-20,O084566
I084567,0,0.0,2020-12-22,O084567
I084568,0,0.0,2024-11-21,O084568
I084569,0,0.0,2019-12-05,O084569
I084570,0,0.0,2019-01-04,O084570
I084571,0,0.0,2020-12-07,O084571
I084572,0,0.0,2024-03-31,O084572
I084573,0,0.0,2022-09-16,O084573
I084574,0,0.0,2021-06-09,O084574
I084575,0,0.0,2018-05-19,O084575
I084576,0,0.0,2021-01-11,O084576
I084577,0,0.0,2022-08-18,O084577
I084578,0,0.0,2022-07-17,O084578
I084579,0,0.0,2022-12-23,O084579
I084580,0,0.0,2024-11-26,O084580
I084581,0,0.0,2022-04-09,O084581
I084582,0,0.0,2017-10-16,O084582
I084583,0,0.0,2021-02-14,O084583
I084584,0,0.0,2023-03-14,O084584
I084585,0,0.0,2024-07-17,O084585
I084586,0,0.0,2022-02-12,O084586
I084587,0,0.0,2022-08-25,O084587
I084588,0,0.0,2021-02-02,O084588
I084589,0,0.0,2021-07-16,O084589
I084590,0,0.0,2024-06-09,O084590
I084591,0,0.0,2020-01-15,O084591
I084592,0,0.0,2021-12-19,O084592
I084593,0,0.0,2021-09-16,O084593
I084594,0,0.0,2020-07-18,O084594
I084595,0,0.0,2021-07-23,O084595
I084596,0,0.0,2024-08-28,O084596
I084597,0,0.0,2019-02-04,O084597
I084598,0,0.0,2021-10-04,O084598
I084599,0,0.0,2022-05-27,O084599
I084600,0,0.0,2022-10-05,O084600
I084601,0,0.0,2021-07-31,O084601
I084602,0,0.0,2016-07-26,O084602
I084603,0,0.0,2019-11-15,O084603
I084604,0,0.0,2016-06-27,O084604
I084605,0,0.0,2022-06-16,O084605
I084606,0,0.0,2020-11-20,O084606
I084607,0,0.0,2020-01-01,O084607
I084608,0,0.0,2024-08-18,O084608
I084609,0,0.0,2024-03-24,O084609
I084610,0,0.0,2024-01-01,O084610
I084611,0,0.0,2022-01-14,O084611
I084612,0,0.0,2019-04-15,O084612
I084613,0,0.0,2021-03-19,O084613
I084614,0,0.0,2022-08-27,O084614
I084615,0,0.0,2020-09-18,O084615
I084616,0,0.0,2018-08-31,O084616
I084617,0,0.0,2022-08-05,O084617
I084618,0,0.0,2024-11-25,O084618
I084619,0,0.0,2020-12-05,O084619
I084620,0,0.0,2023-07-12,O084620
I084621,0,0.0,2022-03-29,O084621
I084622,0,0.0,2023-06-10,O084622
I084623,0,0.0,2024-11-12,O084623
I084624,0,0.0,2017-09-10,O084624
I084625,0,0.0,2020-04-12,O084625
I084626,0,0.0,2023-01-21,O084626
I084627,0,0.0,2017-05-17,O084627
I084628,0,0.0,2024-02-02,O084628
I084629,0,0.0,2024-07-19,O084629
I084630,0,0.0,2020-06-08,O084630
I084631,0,0.0,2018-08-30,O084631
I084632,0,0.0,2020-05-14,O084632
I084633,0,0.0,2022-07-08,O084633
I084634,0,0.0,2017-03-07,O084634
I084635,0,0.0,2022-07-30,O084635
I084636,0,0.0,2022-06-13,O084636
I084637,0,0.0,2024-07-08,O084637
I084638,0,0.0,2024-04-14,O084638
I084639,0,0.0,2015-10-21,O084639
I084640,0,0.0,2024-10-02,O084640
I084641,0,0.0,2022-05-07,O084641
I084642,0,0.0,2022-06-27,O084642
I084643,0,0.0,2023-06-21,O084643
I084644,0,0.0,2019-10-23,O084644
I084645,0,0.0,2023-09-12,O084645
I084646,0,0.0,2024-06-10,O084646
I084647,0,0.0,2018-08-25,O084647
I084648,0,0.0,2023-12-15,O084648
I084649,0,0.0,2018-09-28,O084649
I084650,0,0.0,2022-04-30,O084650
I084651,0,0.0,2024-11-10,O084651
I084652,0,0.0,2015-06-28,O084652
I084653,0,0.0,2024-07-03,O084653
I084654,0,0.0,2023-12-07,O084654
I084655,0,0.0,2024-11-21,O084655
I084656,0,0.0,2021-11-25,O084656
I084657,0,0.0,2023-05-14,O084657
I084658,0,0.0,2022-11-30,O084658
I084659,0,0.0,2023-10-19,O084659
I084660,0,0.0,2023-09-07,O084660
I084661,0,0.0,2017-05-17,O084661
I084662,0,0.0,2018-09-08,O084662
I084663,0,0.0,2024-03-31,O084663
I084664,0,0.0,2020-01-13,O084664
I084665,0,0.0,2023-07-18,O084665
I084666,0,0.0,2020-11-15,O084666
I084667,0,0.0,2024-08-11,O084667
I084668,0,0.0,2020-03-21,O084668
I084669,0,0.0,2016-09-19,O084669
I084670,0,0.0,2024-04-13,O084670
I084671,0,0.0,2016-09-12,O084671
I084672,0,0.0,2023-03-22,O084672
I084673,0,0.0,2019-11-24,O084673
I084674,0,0.0,2023-05-08,O084674
I084675,0,0.0,2022-08-16,O084675
I084676,0,0.0,2022-01-02,O084676
I084677,0,0.0,2019-05-13,O084677
I084678,0,0.0,2022-10-16,O084678
I084679,0,0.0,2022-11-23,O084679
I084680,0,0.0,2024-10-20,O084680
I084681,0,0.0,2019-09-05,O084681
I084682,0,0.0,2019-07-12,O084682
I084683,0,0.0,2022-07-28,O084683
I084684,0,0.0,2021-12-16,O084684
I084685,0,0.0,2020-07-15,O084685
I084686,0,0.0,2024-11-12,O084686
I084687,0,0.0,2022-04-21,O084687
I084688,0,0.0,2022-02-25,O084688
I084689,0,0.0,2023-10-18,O084689
I084690,0,0.0,2017-07-24,O084690
I084691,0,0.0,2019-11-11,O084691
I084692,0,0.0,2021-04-14,O084692
I084693,0,0.0,2024-11-28,O084693
I084694,0,0.0,2020-02-28,O084694
I084695,0,0.0,2022-09-17,O084695
I084696,0,0.0,2023-08-06,O084696
I084697,0,0.0,2021-10-31,O084697
I084698,0,0.0,2021-02-10,O084698
I084699,0,0.0,2018-05-17,O084699
I084700,0,0.0,2024-07-11,O084700
I084701,0,0.0,2020-04-13,O084701
I084702,0,0.0,2022-02-24,O084702
I084703,0,0.0,2022-09-11,O084703
I084704,0,0.0,2024-11-02,O084704
I084705,0,0.0,2024-07-12,O084705
I084706,0,0.0,2024-10-26,O084706
I084707,0,0.0,2024-01-19,O084707
I084708,0,0.0,2024-02-10,O084708
I084709,0,0.0,2022-09-30,O084709
I084710,0,0.0,2022-10-11,O084710
I084711,0,0.0,2023-01-05,O084711
I084712,0,0.0,2019-11-12,O084712
I084713,0,0.0,2020-10-14,O084713
I084714,0,0.0,2022-02-26,O084714
I084715,0,0.0,2019-08-06,O084715
I084716,0,0.0,2020-04-09,O084716
I084717,0,0.0,2016-11-06,O084717
I084718,0,0.0,2018-06-16,O084718
I084719,0,0.0,2024-08-05,O084719
I084720,0,0.0,2022-06-19,O084720
I084721,0,0.0,2022-10-03,O084721
I084722,0,0.0,2021-06-18,O084722
I084723,0,0.0,2020-09-04,O084723
I084724,0,0.0,2018-09-19,O084724
I084725,0,0.0,2021-01-08,O084725
I084726,0,0.0,2023-03-22,O084726
I084727,0,0.0,2024-11-13,O084727
I084728,0,0.0,2023-05-18,O084728
I084729,0,0.0,2017-08-15,O084729
I084730,0,0.0,2023-04-14,O084730
I084731,0,0.0,2022-01-02,O084731
I084732,0,0.0,2018-03-17,O084732
I084733,0,0.0,2021-08-31,O084733
I084734,0,0.0,2016-05-03,O084734
I084735,0,0.0,2022-06-02,O084735
I084736,0,0.0,2024-11-13,O084736
I084737,0,0.0,2024-03-23,O084737
I084738,0,0.0,2018-06-08,O084738
I084739,0,0.0,2022-06-13,O084739
I084740,0,0.0,2018-10-14,O084740
I084741,0,0.0,2021-03-14,O084741
I084742,0,0.0,2021-12-21,O084742
I084743,0,0.0,2024-09-18,O084743
I084744,0,0.0,2019-05-15,O084744
I084745,0,0.0,2017-01-31,O084745
I084746,0,0.0,2020-08-20,O084746
I084747,0,0.0,2024-09-13,O084747
I084748,0,0.0,2023-03-25,O084748
I084749,0,0.0,2022-03-15,O084749
I084750,0,0.0,2022-02-11,O084750
I084751,0,0.0,2024-06-18,O084751
I084752,0,0.0,2022-11-04,O084752
I084753,0,0.0,2020-10-02,O084753
I084754,0,0.0,2023-10-31,O084754
I084755,0,0.0,2024-04-18,O084755
I084756,0,0.0,2020-02-18,O084756
I084757,0,0.0,2024-09-07,O084757
I084758,0,0.0,2021-11-02,O084758
I084759,0,0.0,2020-10-18,O084759
I084760,0,0.0,2022-02-02,O084760
I084761,0,0.0,2022-03-08,O084761
I084762,0,0.0,2020-01-21,O084762
I084763,0,0.0,2024-11-13,O084763
I084764,0,0.0,2020-11-08,O084764
I084765,0,0.0,2018-07-23,O084765
I084766,0,0.0,2020-09-03,O084766
I084767,0,0.0,2021-03-17,O084767
I084768,0,0.0,2018-05-17,O084768
I084769,0,0.0,2023-12-27,O084769
I084770,0,0.0,2021-06-11,O084770
I084771,0,0.0,2019-03-04,O084771
I084772,0,0.0,2022-12-31,O084772
I084773,0,0.0,2022-08-16,O084773
I084774,0,0.0,2018-07-25,O084774
I084775,0,0.0,2023-04-25,O084775
I084776,0,0.0,2022-05-06,O084776
I084777,0,0.0,2024-07-28,O084777
I084778,0,0.0,2017-04-11,O084778
I084779,0,0.0,2019-12-21,O084779
I084780,0,0.0,2023-01-19,O084780
I084781,0,0.0,2024-11-21,O084781
I084782,0,0.0,2022-07-05,O084782
I084783,0,0.0,2020-05-16,O084783
I084784,0,0.0,2019-12-22,O084784
I084785,0,0.0,2019-07-10,O084785
I084786,0,0.0,2024-05-24,O084786
I084787,0,0.0,2024-03-13,O084787
I084788,0,0.0,2019-07-12,O084788
I084789,0,0.0,2019-10-09,O084789
I084790,0,0.0,2022-11-08,O084790
I084791,0,0.0,2021-07-23,O084791
I084792,0,0.0,2018-03-22,O084792
I084793,0,0.0,2020-05-14,O084793
I084794,0,0.0,2019-11-16,O084794
I084795,0,0.0,2024-11-26,O084795
I084796,0,0.0,2019-05-10,O084796
I084797,0,0.0,2023-07-03,O084797
I084798,0,0.0,2020-03-23,O084798
I084799,0,0.0,2023-07-31,O084799
I084800,0,0.0,2022-01-18,O084800
I084801,0,0.0,2024-11-22,O084801
I084802,0,0.0,2022-12-25,O084802
I084803,0,0.0,2023-02-09,O084803
I084804,0,0.0,2023-10-16,O084804
I084805,0,0.0,2021-12-22,O084805
I084806,0,0.0,2022-10-16,O084806
I084807,0,0.0,2017-06-13,O084807
I084808,0,0.0,2018-07-23,O084808
I084809,0,0.0,2020-03-13,O084809
I084810,0,0.0,2023-01-18,O084810
I084811,0,0.0,2022-08-15,O084811
I084812,0,0.0,2024-06-03,O084812
I084813,0,0.0,2024-07-29,O084813
I084814,0,0.0,2022-11-27,O084814
I084815,0,0.0,2022-09-11,O084815
I084816,0,0.0,2017-04-23,O084816
I084817,0,0.0,2023-09-28,O084817
I084818,0,0.0,2019-11-12,O084818
I084819,0,0.0,2019-09-22,O084819
I084820,0,0.0,2018-05-02,O084820
I084821,0,0.0,2019-06-08,O084821
I084822,0,0.0,2017-09-28,O084822
I084823,0,0.0,2022-12-23,O084823
I084824,0,0.0,2024-11-13,O084824
I084825,0,0.0,2022-02-07,O084825
I084826,0,0.0,2022-08-23,O084826
I084827,0,0.0,2022-09-12,O084827
I084828,0,0.0,2017-07-09,O084828
I084829,0,0.0,2022-10-10,O084829
I084830,0,0.0,2022-06-20,O084830
I084831,0,0.0,2023-04-24,O084831
I084832,0,0.0,2021-11-02,O084832
I084833,0,0.0,2022-11-25,O084833
I084834,0,0.0,2020-11-01,O084834
I084835,0,0.0,2024-06-06,O084835
I084836,0,0.0,2023-01-17,O084836
I084837,0,0.0,2024-05-01,O084837
I084838,0,0.0,2021-12-29,O084838
I084839,0,0.0,2022-02-27,O084839
I084840,0,0.0,2022-11-01,O084840
I084841,0,0.0,2023-11-22,O084841
I084842,0,0.0,2024-05-18,O084842
I084843,0,0.0,2019-09-23,O084843
I084844,0,0.0,2022-12-12,O084844
I084845,0,0.0,2023-10-23,O084845
I084846,0,0.0,2022-04-15,O084846
I084847,0,0.0,2024-11-10,O084847
I084848,0,0.0,2023-12-25,O084848
I084849,0,0.0,2024-02-12,O084849
I084850,0,0.0,2023-03-23,O084850
I084851,0,0.0,2018-11-09,O084851
I084852,0,0.0,2022-01-13,O084852
I084853,0,0.0,2020-09-30,O084853
I084854,0,0.0,2021-11-11,O084854
I084855,0,0.0,2015-09-10,O084855
I084856,0,0.0,2021-11-24,O084856
I084857,0,0.0,2021-08-02,O084857
I084858,0,0.0,2024-11-16,O084858
I084859,0,0.0,2023-03-22,O084859
I084860,0,0.0,2019-07-17,O084860
I084861,0,0.0,2019-10-18,O084861
I084862,0,0.0,2024-06-16,O084862
I084863,0,0.0,2024-01-19,O084863
I084864,0,0.0,2022-05-22,O084864
I084865,0,0.0,2022-08-09,O084865
I084866,0,0.0,2020-10-13,O084866
I084867,0,0.0,2021-01-09,O084867
I084868,0,0.0,2021-04-27,O084868
I084869,0,0.0,2018-03-13,O084869
I084870,0,0.0,2020-12-01,O084870
I084871,0,0.0,2020-09-11,O084871
I084872,0,0.0,2021-12-18,O084872
I084873,0,0.0,2023-03-30,O084873
I084874,0,0.0,2022-08-17,O084874
I084875,0,0.0,2017-10-29,O084875
I084876,0,0.0,2024-11-12,O084876
I084877,0,0.0,2017-03-23,O084877
I084878,0,0.0,2023-12-20,O084878
I084879,0,0.0,2023-08-06,O084879
I084880,0,0.0,2023-09-28,O084880
I084881,0,0.0,2024-11-04,O084881
I084882,0,0.0,2020-06-30,O084882
I084883,0,0.0,2024-11-25,O084883
I084884,0,0.0,2021-08-07,O084884
I084885,0,0.0,2021-08-31,O084885
I084886,0,0.0,2021-03-28,O084886
I084887,0,0.0,2020-03-17,O084887
I084888,0,0.0,2019-05-23,O084888
I084889,0,0.0,2022-08-15,O084889
I084890,0,0.0,2020-03-29,O084890
I084891,0,0.0,2023-06-12,O084891
I084892,0,0.0,2024-01-28,O084892
I084893,0,0.0,2018-01-30,O084893
I084894,0,0.0,2023-10-28,O084894
I084895,0,0.0,2024-01-28,O084895
I084896,0,0.0,2023-07-01,O084896
I084897,0,0.0,2022-04-10,O084897
I084898,0,0.0,2021-03-19,O084898
I084899,0,0.0,2019-12-08,O084899
I084900,0,0.0,2017-11-29,O084900
I084901,0,0.0,2022-10-09,O084901
I084902,0,0.0,2020-09-25,O084902
I084903,0,0.0,2016-12-19,O084903
I084904,0,0.0,2016-12-23,O084904
I084905,0,0.0,2022-10-27,O084905
I084906,0,0.0,2023-07-31,O084906
I084907,0,0.0,2024-01-21,O084907
I084908,0,0.0,2023-11-11,O084908
I084909,0,0.0,2019-04-04,O084909
I084910,0,0.0,2018-09-09,O084910
I084911,0,0.0,2023-11-15,O084911
I084912,0,0.0,2023-07-23,O084912
I084913,0,0.0,2022-09-02,O084913
I084914,0,0.0,2022-11-27,O084914
I084915,0,0.0,2023-09-19,O084915
I084916,0,0.0,2024-04-27,O084916
I084917,0,0.0,2017-05-03,O084917
I084918,0,0.0,2018-07-02,O084918
I084919,0,0.0,2022-05-24,O084919
I084920,0,0.0,2022-04-13,O084920
I084921,0,0.0,2020-02-19,O084921
I084922,0,0.0,2021-02-16,O084922
I084923,0,0.0,2021-12-23,O084923
I084924,0,0.0,2019-08-09,O084924
I084925,0,0.0,2021-10-28,O084925
I084926,0,0.0,2021-09-22,O084926
I084927,0,0.0,2021-06-06,O084927
I084928,0,0.0,2019-10-10,O084928
I084929,0,0.0,2023-05-10,O084929
I084930,0,0.0,2019-07-12,O084930
I084931,0,0.0,2024-05-02,O084931
I084932,0,0.0,2023-10-01,O084932
I084933,0,0.0,2024-09-23,O084933
I084934,0,0.0,2021-06-11,O084934
I084935,0,0.0,2022-08-16,O084935
I084936,0,0.0,2020-04-13,O084936
I084937,0,0.0,2018-06-02,O084937
I084938,0,0.0,2019-09-11,O084938
I084939,0,0.0,2019-12-15,O084939
I084940,0,0.0,2024-10-20,O084940
I084941,0,0.0,2024-07-20,O084941
I084942,0,0.0,2022-04-21,O084942
I084943,0,0.0,2021-03-28,O084943
I084944,0,0.0,2017-01-14,O084944
I084945,0,0.0,2022-01-24,O084945
I084946,0,0.0,2019-08-21,O084946
I084947,0,0.0,2023-04-06,O084947
I084948,0,0.0,2019-10-18,O084948
I084949,0,0.0,2023-10-26,O084949
I084950,0,0.0,2016-05-14,O084950
I084951,0,0.0,2018-09-06,O084951
I084952,0,0.0,2018-05-22,O084952
I084953,0,0.0,2024-08-13,O084953
I084954,0,0.0,2020-08-03,O084954
I084955,0,0.0,2020-06-12,O084955
I084956,0,0.0,2023-01-10,O084956
I084957,0,0.0,2022-05-23,O084957
I084958,0,0.0,2017-04-13,O084958
I084959,0,0.0,2024-08-21,O084959
I084960,0,0.0,2018-04-21,O084960
I084961,0,0.0,2020-02-14,O084961
I084962,0,0.0,2019-05-31,O084962
I084963,0,0.0,2022-07-01,O084963
I084964,0,0.0,2022-01-22,O084964
I084965,0,0.0,2023-05-17,O084965
I084966,0,0.0,2024-11-02,O084966
I084967,0,0.0,2018-08-04,O084967
I084968,0,0.0,2024-06-22,O084968
I084969,0,0.0,2022-04-27,O084969
I084970,0,0.0,2023-04-27,O084970
I084971,0,0.0,2022-07-04,O084971
I084972,0,0.0,2024-09-28,O084972
I084973,0,0.0,2024-10-07,O084973
I084974,0,0.0,2023-12-23,O084974
I084975,0,0.0,2017-10-02,O084975
I084976,0,0.0,2024-06-18,O084976
I084977,0,0.0,2021-10-19,O084977
I084978,0,0.0,2022-11-16,O084978
I084979,0,0.0,2024-04-14,O084979
I084980,0,0.0,2024-03-23,O084980
I084981,0,0.0,2024-05-06,O084981
I084982,0,0.0,2024-01-09,O084982
I084983,0,0.0,2024-06-25,O084983
I084984,0,0.0,2023-05-15,O084984
I084985,0,0.0,2023-10-16,O084985
I084986,0,0.0,2024-04-11,O084986
I084987,0,0.0,2024-07-23,O084987
I084988,0,0.0,2018-12-30,O084988
I084989,0,0.0,2022-10-24,O084989
I084990,0,0.0,2020-07-04,O084990
I084991,0,0.0,2019-06-06,O084991
I084992,0,0.0,2024-06-29,O084992
I084993,0,0.0,2023-01-16,O084993
I084994,0,0.0,2017-10-16,O084994
I084995,0,0.0,2018-05-28,O084995
I084996,0,0.0,2021-02-26,O084996
I084997,0,0.0,2023-11-18,O084997
I084998,0,0.0,2022-04-11,O084998
I084999,0,0.0,2023-08-25,O084999
I085000,0,0.0,2022-01-25,O085000
I085001,0,0.0,2021-06-04,O085001
I085002,0,0.0,2018-11-13,O085002
I085003,0,0.0,2024-10-16,O085003
I085004,0,0.0,2021-01-24,O085004
I085005,0,0.0,2022-08-26,O085005
I085006,0,0.0,2023-06-22,O085006
I085007,0,0.0,2018-04-04,O085007
I085008,0,0.0,2023-04-10,O085008
I085009,0,0.0,2020-12-04,O085009
I085010,0,0.0,2019-04-14,O085010
I085011,0,0.0,2024-09-25,O085011
I085012,0,0.0,2017-07-25,O085012
I085013,0,0.0,2021-12-14,O085013
I085014,0,0.0,2022-09-19,O085014
I085015,0,0.0,2018-07-15,O085015
I085016,0,0.0,2022-01-12,O085016
I085017,0,0.0,2016-12-05,O085017
I085018,0,0.0,2023-05-17,O085018
I085019,0,0.0,2022-08-19,O085019
I085020,0,0.0,2016-12-18,O085020
I085021,0,0.0,2024-10-19,O085021
I085022,0,0.0,2021-02-25,O085022
I085023,0,0.0,2021-07-22,O085023
I085024,0,0.0,2022-06-19,O085024
I085025,0,0.0,2022-12-26,O085025
I085026,0,0.0,2017-08-26,O085026
I085027,0,0.0,2020-05-11,O085027
I085028,0,0.0,2022-12-09,O085028
I085029,0,0.0,2022-03-12,O085029
I085030,0,0.0,2020-01-11,O085030
I085031,0,0.0,2022-12-02,O085031
I085032,0,0.0,2021-09-18,O085032
I085033,0,0.0,2020-08-23,O085033
I085034,0,0.0,2023-11-24,O085034
I085035,0,0.0,2016-08-01,O085035
I085036,0,0.0,2024-09-23,O085036
I085037,0,0.0,2022-09-07,O085037
I085038,0,0.0,2017-04-13,O085038
I085039,0,0.0,2017-06-21,O085039
I085040,0,0.0,2024-08-22,O085040
I085041,0,0.0,2021-09-15,O085041
I085042,0,0.0,2022-12-17,O085042
I085043,0,0.0,2022-03-16,O085043
I085044,0,0.0,2018-03-11,O085044
I085045,0,0.0,2024-06-25,O085045
I085046,0,0.0,2020-12-01,O085046
I085047,0,0.0,2024-05-13,O085047
I085048,0,0.0,2018-08-29,O085048
I085049,0,0.0,2019-01-09,O085049
I085050,0,0.0,2024-07-25,O085050
I085051,0,0.0,2018-05-30,O085051
I085052,0,0.0,2024-06-06,O085052
I085053,0,0.0,2022-01-23,O085053
I085054,0,0.0,2017-05-15,O085054
I085055,0,0.0,2024-01-16,O085055
I085056,0,0.0,2020-12-22,O085056
I085057,0,0.0,2024-07-11,O085057
I085058,0,0.0,2023-06-04,O085058
I085059,0,0.0,2018-10-11,O085059
I085060,0,0.0,2022-04-21,O085060
I085061,0,0.0,2023-12-18,O085061
I085062,0,0.0,2024-01-06,O085062
I085063,0,0.0,2019-10-25,O085063
I085064,0,0.0,2024-11-21,O085064
I085065,0,0.0,2020-04-05,O085065
I085066,0,0.0,2022-02-27,O085066
I085067,0,0.0,2020-11-05,O085067
I085068,0,0.0,2021-03-07,O085068
I085069,0,0.0,2024-11-10,O085069
I085070,0,0.0,2023-06-28,O085070
I085071,0,0.0,2017-02-08,O085071
I085072,0,0.0,2022-08-20,O085072
I085073,0,0.0,2020-04-22,O085073
I085074,0,0.0,2024-10-17,O085074
I085075,0,0.0,2015-11-01,O085075
I085076,0,0.0,2017-09-19,O085076
I085077,0,0.0,2021-11-20,O085077
I085078,0,0.0,2024-04-26,O085078
I085079,0,0.0,2015-12-06,O085079
I085080,0,0.0,2021-01-27,O085080
I085081,0,0.0,2019-12-17,O085081
I085082,0,0.0,2022-12-25,O085082
I085083,0,0.0,2023-08-14,O085083
I085084,0,0.0,2023-09-07,O085084
I085085,0,0.0,2015-08-02,O085085
I085086,0,0.0,2019-04-03,O085086
I085087,0,0.0,2015-04-13,O085087
I085088,0,0.0,2024-11-03,O085088
I085089,0,0.0,2018-11-20,O085089
I085090,0,0.0,2023-04-07,O085090
I085091,0,0.0,2023-04-13,O085091
I085092,0,0.0,2021-12-23,O085092
I085093,0,0.0,2023-05-17,O085093
I085094,0,0.0,2021-04-21,O085094
I085095,0,0.0,2021-08-25,O085095
I085096,0,0.0,2020-02-07,O085096
I085097,0,0.0,2024-11-29,O085097
I085098,0,0.0,2018-05-08,O085098
I085099,0,0.0,2022-02-02,O085099
I085100,0,0.0,2019-07-29,O085100
I085101,0,0.0,2024-04-15,O085101
I085102,0,0.0,2023-02-04,O085102
I085103,0,0.0,2024-05-27,O085103
I085104,0,0.0,2021-11-10,O085104
I085105,0,0.0,2020-08-24,O085105
I085106,0,0.0,2024-05-16,O085106
I085107,0,0.0,2020-02-08,O085107
I085108,0,0.0,2022-01-05,O085108
I085109,0,0.0,2019-06-26,O085109
I085110,0,0.0,2022-10-28,O085110
I085111,0,0.0,2019-04-17,O085111
I085112,0,0.0,2021-08-04,O085112
I085113,0,0.0,2016-12-31,O085113
I085114,0,0.0,2024-07-20,O085114
I085115,0,0.0,2021-10-22,O085115
I085116,0,0.0,2017-11-20,O085116
I085117,0,0.0,2017-07-13,O085117
I085118,0,0.0,2019-03-17,O085118
I085119,0,0.0,2024-09-14,O085119
I085120,0,0.0,2021-01-14,O085120
I085121,0,0.0,2022-01-10,O085121
I085122,0,0.0,2017-09-03,O085122
I085123,0,0.0,2024-06-18,O085123
I085124,0,0.0,2019-02-26,O085124
I085125,0,0.0,2023-07-21,O085125
I085126,0,0.0,2020-12-16,O085126
I085127,0,0.0,2022-01-04,O085127
I085128,0,0.0,2022-09-29,O085128
I085129,0,0.0,2017-04-11,O085129
I085130,0,0.0,2024-10-09,O085130
I085131,0,0.0,2022-07-06,O085131
I085132,0,0.0,2022-04-05,O085132
I085133,0,0.0,2020-03-23,O085133
I085134,0,0.0,2024-08-05,O085134
I085135,0,0.0,2019-05-31,O085135
I085136,0,0.0,2022-06-03,O085136
I085137,0,0.0,2019-08-23,O085137
I085138,0,0.0,2019-02-09,O085138
I085139,0,0.0,2023-09-01,O085139
I085140,0,0.0,2018-12-13,O085140
I085141,0,0.0,2020-12-16,O085141
I085142,0,0.0,2017-03-22,O085142
I085143,0,0.0,2024-05-19,O085143
I085144,0,0.0,2022-02-01,O085144
I085145,0,0.0,2020-08-04,O085145
I085146,0,0.0,2018-07-07,O085146
I085147,0,0.0,2020-09-29,O085147
I085148,0,0.0,2022-08-18,O085148
I085149,0,0.0,2024-11-04,O085149
I085150,0,0.0,2022-04-30,O085150
I085151,0,0.0,2022-03-02,O085151
I085152,0,0.0,2022-11-15,O085152
I085153,0,0.0,2023-09-05,O085153
I085154,0,0.0,2017-09-08,O085154
I085155,0,0.0,2024-01-11,O085155
I085156,0,0.0,2024-11-08,O085156
I085157,0,0.0,2022-12-17,O085157
I085158,0,0.0,2022-05-25,O085158
I085159,0,0.0,2020-07-12,O085159
I085160,0,0.0,2020-01-17,O085160
I085161,0,0.0,2024-07-28,O085161
I085162,0,0.0,2023-08-04,O085162
I085163,0,0.0,2021-09-25,O085163
I085164,0,0.0,2021-03-15,O085164
I085165,0,0.0,2017-09-08,O085165
I085166,0,0.0,2019-09-05,O085166
I085167,0,0.0,2022-06-25,O085167
I085168,0,0.0,2024-09-07,O085168
I085169,0,0.0,2016-12-01,O085169
I085170,0,0.0,2021-09-20,O085170
I085171,0,0.0,2024-11-21,O085171
I085172,0,0.0,2017-09-19,O085172
I085173,0,0.0,2022-01-12,O085173
I085174,0,0.0,2023-08-01,O085174
I085175,0,0.0,2021-08-16,O085175
I085176,0,0.0,2024-11-20,O085176
I085177,0,0.0,2022-09-12,O085177
I085178,0,0.0,2020-12-31,O085178
I085179,0,0.0,2018-06-07,O085179
I085180,0,0.0,2018-10-31,O085180
I085181,0,0.0,2020-01-28,O085181
I085182,0,0.0,2020-10-18,O085182
I085183,0,0.0,2024-04-17,O085183
I085184,0,0.0,2018-07-02,O085184
I085185,0,0.0,2023-03-23,O085185
I085186,0,0.0,2024-10-25,O085186
I085187,0,0.0,2022-09-17,O085187
I085188,0,0.0,2022-10-15,O085188
I085189,0,0.0,2017-01-23,O085189
I085190,0,0.0,2022-02-05,O085190
I085191,0,0.0,2021-04-26,O085191
I085192,0,0.0,2024-07-01,O085192
I085193,0,0.0,2020-11-01,O085193
I085194,0,0.0,2023-01-28,O085194
I085195,0,0.0,2019-08-29,O085195
I085196,0,0.0,2022-08-15,O085196
I085197,0,0.0,2022-08-19,O085197
I085198,0,0.0,2022-09-14,O085198
I085199,0,0.0,2021-05-02,O085199
I085200,0,0.0,2018-10-13,O085200
I085201,0,0.0,2020-01-12,O085201
I085202,0,0.0,2021-09-20,O085202
I085203,0,0.0,2023-02-19,O085203
I085204,0,0.0,2022-02-22,O085204
I085205,0,0.0,2016-09-15,O085205
I085206,0,0.0,2021-03-27,O085206
I085207,0,0.0,2022-05-18,O085207
I085208,0,0.0,2024-11-01,O085208
I085209,0,0.0,2024-11-27,O085209
I085210,0,0.0,2023-12-15,O085210
I085211,0,0.0,2023-04-21,O085211
I085212,0,0.0,2023-07-09,O085212
I085213,0,0.0,2020-07-17,O085213
I085214,0,0.0,2023-08-18,O085214
I085215,0,0.0,2023-06-24,O085215
I085216,0,0.0,2024-01-30,O085216
I085217,0,0.0,2016-10-20,O085217
I085218,0,0.0,2023-01-18,O085218
I085219,0,0.0,2024-08-10,O085219
I085220,0,0.0,2022-11-06,O085220
I085221,0,0.0,2016-08-17,O085221
I085222,0,0.0,2023-09-24,O085222
I085223,0,0.0,2019-02-13,O085223
I085224,0,0.0,2022-03-29,O085224
I085225,0,0.0,2022-12-04,O085225
I085226,0,0.0,2024-01-12,O085226
I085227,0,0.0,2024-03-11,O085227
