INVOICE_ID,FINAL_AMOUNT,DISCOUNT_AMOUNT,ISSUE_DATE,ISSUE_TIME,ORDER_ID
I087866,0,0,2024-12-12,16:30:32,O089040
I087867,0,0,2024-02-15,14:41:32,O080237
I087868,0,0,2022-06-23,13:46:00,O087826
I087869,0,0,2010-10-23,18:50:16,O096579
I087870,0,0,2022-06-08,09:03:09,O048836
I087871,0,0,2022-08-10,17:22:07,O054930
I087872,0,0,2014-05-19,07:16:00,O028300
I087873,0,0,2015-03-20,16:48:46,O011784
I087874,0,0,2022-09-01,15:53:42,O032400
I087875,0,0,2019-11-04,14:58:27,O070088
I087876,0,0,2016-10-02,11:01:45,O098395
I087877,0,0,2012-02-18,08:49:23,O026221
I087878,0,0,2017-02-13,17:43:11,O099004
I087879,0,0,2023-03-22,09:23:35,O036568
I087880,0,0,2024-08-30,15:51:12,O086282
I087881,0,0,2015-06-25,14:24:00,O037887
I087882,0,0,2018-04-07,15:27:00,O038495
I087883,0,0,2004-09-21,07:59:00,O008223
I087884,0,0,2011-01-30,17:25:00,O077429
I087885,0,0,2015-10-10,12:57:00,O015322
I087886,0,0,2020-11-16,10:22:26,O077493
I087887,0,0,2023-12-01,18:20:28,O053479
I087888,0,0,2024-08-09,11:26:00,O068884
I087889,0,0,2023-06-19,15:17:53,O063285
I087890,0,0,2019-11-02,15:21:00,O001797
I087891,0,0,2004-12-15,09:23:50,O086223
I087892,0,0,2022-09-30,08:19:00,O024082
I087893,0,0,2023-11-24,10:32:57,O025001
I087894,0,0,2011-04-17,13:12:00,O081338
I087895,0,0,2020-06-26,13:01:55,O037960
I087896,0,0,2023-04-07,06:54:00,O097035
I087897,0,0,2012-12-25,11:36:00,O084942
I087898,0,0,2024-06-27,07:27:00,O048739
I087899,0,0,2022-07-21,10:53:25,O079046
I087900,0,0,2024-04-23,08:21:00,O065922
I087901,0,0,2024-10-17,09:04:00,O055399
I087902,0,0,2014-11-29,18:54:28,O062319
I087903,0,0,2020-11-28,18:33:00,O020955
I087904,0,0,2021-05-15,14:50:00,O040732
I087905,0,0,2024-07-21,08:44:00,O033364
I087906,0,0,2019-03-10,07:30:00,O066882
I087907,0,0,2022-03-03,17:08:00,O016012
I087908,0,0,1998-12-12,17:51:48,O083406
I087909,0,0,2021-10-15,11:01:00,O009947
I087910,0,0,2021-11-23,17:00:28,O022313
I087911,0,0,1999-06-08,11:28:37,O020369
I087912,0,0,2011-08-16,07:04:51,O093532
I087913,0,0,2011-10-24,15:25:01,O066538
I087914,0,0,2006-06-08,16:18:10,O074938
I087915,0,0,2022-09-25,16:12:00,O072958
I087916,0,0,2004-04-05,06:56:57,O034474
I087917,0,0,2017-01-14,09:23:12,O071335
I087918,0,0,2021-10-01,10:26:00,O099408
I087919,0,0,2023-08-10,17:27:22,O040704
I087920,0,0,2012-03-29,17:30:49,O073081
I087921,0,0,2019-08-14,18:57:38,O036077
I087922,0,0,2023-01-20,16:38:00,O073508
I087923,0,0,2009-06-30,10:29:44,O069868
I087924,0,0,2011-07-11,16:04:00,O053362
I087925,0,0,2023-07-23,16:26:00,O082184
I087926,0,0,2024-06-05,09:25:45,O023744
I087927,0,0,2023-02-08,09:02:00,O057033
I087928,0,0,2024-11-28,06:54:00,O027347
I087929,0,0,2024-03-11,10:35:52,O040678
I087930,0,0,2019-10-07,18:14:25,O020986
I087931,0,0,2016-07-15,14:06:00,O054913
I087932,0,0,2021-11-22,13:21:04,O043265
I087933,0,0,2020-08-28,17:37:48,O071848
I087934,0,0,2017-06-26,09:53:00,O083627
I087935,0,0,2016-02-28,18:39:29,O081729
I087936,0,0,2023-09-14,18:32:09,O038257
I087937,0,0,2022-11-04,21:26:22,O036120
I087938,0,0,2007-07-06,07:28:00,O031452
I087939,0,0,2018-11-02,09:28:00,O054798
I087940,0,0,2024-05-06,18:16:00,O056176
I087941,0,0,2004-03-20,13:21:00,O023609
I087942,0,0,2021-05-24,13:14:00,O054979
I087943,0,0,2022-03-07,11:49:14,O054027
I087944,0,0,2011-11-21,16:33:19,O037201
I087945,0,0,2022-04-11,15:47:19,O076610
I087946,0,0,2024-12-03,06:32:00,O069771
I087947,0,0,2016-09-01,18:57:05,O064482
I087948,0,0,2021-07-24,18:24:27,O081444
I087949,0,0,2009-04-27,09:03:00,O028999
I087950,0,0,2022-05-06,08:06:00,O001517
I087951,0,0,2024-03-10,08:26:00,O061746
I087952,0,0,2022-05-19,15:05:51,O001041
I087953,0,0,2020-06-19,10:07:00,O045115
I087954,0,0,2020-09-11,17:15:27,O024275
I087955,0,0,2023-05-30,08:22:00,O028428
I087956,0,0,2024-08-09,15:06:00,O051775
I087957,0,0,2024-10-22,07:09:05,O064919
I087958,0,0,2022-01-17,13:13:00,O030427
I087959,0,0,2022-11-11,18:32:00,O099832
I087960,0,0,2021-12-29,13:26:50,O071376
I087961,0,0,2022-03-18,16:45:00,O002831
I087962,0,0,2023-08-29,06:50:24,O013756
I087963,0,0,2020-04-13,13:34:33,O072755
I087964,0,0,2016-07-30,12:22:43,O083038
I087965,0,0,2021-06-14,18:02:54,O032160
I087966,0,0,2023-01-01,13:36:48,O048157
I087967,0,0,2014-05-31,14:31:00,O017667
I087968,0,0,2024-10-22,12:16:41,O012898
I087969,0,0,2022-09-12,16:14:10,O057204
I087970,0,0,2010-06-25,09:23:00,O058407
I087971,0,0,2010-08-09,11:48:55,O011400
I087972,0,0,2009-07-09,12:35:00,O028230
I087973,0,0,2022-01-15,12:06:00,O092889
I087974,0,0,2019-03-19,12:07:00,O077978
I087975,0,0,2009-01-31,11:33:19,O060226
I087976,0,0,2024-09-20,10:02:00,O089491
I087977,0,0,2022-11-05,11:28:00,O024342
I087978,0,0,2010-08-07,14:28:53,O068090
I087979,0,0,2020-12-21,12:47:00,O001455
I087980,0,0,2017-01-01,11:27:00,O005741
I087981,0,0,2020-01-04,16:18:54,O035497
I087982,0,0,2021-04-16,12:54:00,O092122
I087983,0,0,2007-07-30,18:56:40,O086989
I087984,0,0,2009-08-23,17:54:00,O019771
I087985,0,0,2011-01-13,17:49:57,O053535
I087986,0,0,2016-02-16,08:22:00,O057424
I087987,0,0,2019-04-11,14:44:47,O092692
I087988,0,0,2021-06-27,15:24:00,O084198
I087989,0,0,2023-05-28,13:40:00,O015532
I087990,0,0,2011-11-01,16:22:00,O095771
I087991,0,0,2017-05-04,10:10:00,O058503
I087992,0,0,2019-05-01,10:53:00,O018412
I087993,0,0,2016-04-27,10:49:00,O022584
I087994,0,0,2004-09-29,14:19:03,O019200
I087995,0,0,2015-02-12,07:35:13,O026883
I087996,0,0,2016-01-30,07:40:56,O042008
I087997,0,0,2021-03-10,13:28:00,O000120
I087998,0,0,2023-06-11,14:24:00,O077368
I087999,0,0,2022-03-03,10:52:00,O056246
I088000,0,0,2023-05-04,12:23:39,O062206
I088001,0,0,2021-10-22,11:32:00,O001738
I088002,0,0,2019-03-26,07:30:00,O051464
I088003,0,0,2024-03-15,06:34:00,O050916
I088004,0,0,2020-08-04,11:40:00,O067896
I088005,0,0,2016-10-11,15:58:00,O091805
I088006,0,0,2020-05-16,08:14:39,O069036
I088007,0,0,2021-03-29,13:29:00,O035895
I088008,0,0,2024-01-27,13:58:19,O020260
I088009,0,0,2022-02-10,07:13:00,O041931
I088010,0,0,2024-11-09,06:56:00,O019690
I088011,0,0,2007-04-01,06:49:00,O100230
I088012,0,0,2017-01-10,08:10:27,O062753
I088013,0,0,2015-08-12,06:46:00,O022149
I088014,0,0,2022-05-10,16:17:47,O081620
I088015,0,0,2023-11-24,09:30:10,O029076
I088016,0,0,2024-04-09,07:53:19,O067642
I088017,0,0,2019-09-26,07:03:00,O005100
I088018,0,0,2024-05-12,16:51:34,O042496
I088019,0,0,2024-05-03,16:25:56,O067234
I088020,0,0,2018-07-21,15:20:13,O099042
I088021,0,0,2023-09-08,16:49:00,O071367
I088022,0,0,2023-10-08,06:33:00,O026498
I088023,0,0,2023-11-21,11:10:45,O078544
I088024,0,0,2024-03-23,11:00:26,O066005
I088025,0,0,2004-12-25,09:23:00,O057892
I088026,0,0,2022-06-15,12:19:00,O052790
I088027,0,0,2022-02-16,08:29:00,O026556
I088028,0,0,2022-12-25,15:16:14,O042882
I088029,0,0,2024-03-05,15:44:27,O001755
I088030,0,0,2023-07-04,13:13:00,O086672
I088031,0,0,2010-01-07,13:12:04,O038458
I088032,0,0,2007-11-08,15:00:00,O003460
I088033,0,0,2009-04-22,14:30:00,O024692
I088034,0,0,2018-08-02,09:52:00,O010719
I088035,0,0,2021-08-24,09:16:00,O083374
I088036,0,0,2015-10-12,18:52:00,O091118
I088037,0,0,2004-07-12,11:48:27,O033389
I088038,0,0,2024-11-17,17:13:52,O032111
I088039,0,0,2012-10-04,09:44:16,O094230
I088040,0,0,2024-08-19,15:59:27,O002679
I088041,0,0,2023-05-24,08:17:06,O058749
I088042,0,0,2024-11-30,06:35:00,O089355
I088043,0,0,2022-08-21,16:16:29,O023237
I088044,0,0,2015-02-24,08:58:00,O058686
I088045,0,0,2023-07-15,07:21:57,O096669
I088046,0,0,2012-12-13,16:06:28,O013350
I088047,0,0,2024-01-05,14:03:13,O060672
I088048,0,0,2023-06-26,18:17:39,O019212
I088049,0,0,2024-08-03,11:31:19,O062025
I088050,0,0,2022-12-15,09:58:12,O067383
I088051,0,0,2021-10-24,18:14:00,O100723
I088052,0,0,2024-02-11,10:39:44,O073012
I088053,0,0,2016-04-20,06:43:00,O013488
I088054,0,0,2024-02-15,11:16:00,O038496
I088055,0,0,2017-11-02,17:40:23,O082508
I088056,0,0,2022-01-04,17:15:30,O049326
I088057,0,0,2022-05-20,12:55:00,O075129
I088058,0,0,2011-05-08,12:12:00,O029284
I088059,0,0,2021-04-24,12:08:00,O072492
I088060,0,0,2024-07-07,08:44:40,O061339
I088061,0,0,2007-07-21,06:40:40,O010633
I088062,0,0,2022-09-07,09:13:00,O056851
I088063,0,0,2024-11-07,14:54:16,O051846
I088064,0,0,2004-12-31,17:59:39,O069506
I088065,0,0,2019-12-23,18:38:27,O093524
I088066,0,0,2023-02-20,10:13:00,O097780
I088067,0,0,2018-12-23,18:05:00,O038530
I088068,0,0,2016-07-14,13:15:00,O043156
I088069,0,0,2007-08-25,18:39:00,O069446
I088070,0,0,2022-04-10,10:52:00,O058222
I088071,0,0,2024-05-18,15:49:00,O013279
I088072,0,0,2021-06-29,12:36:51,O009937
I088073,0,0,2017-02-01,10:30:00,O086846
I088074,0,0,2019-07-07,11:01:00,O098826
I088075,0,0,2023-12-08,07:32:03,O097319
I088076,0,0,2018-11-11,13:06:00,O053141
I088077,0,0,2020-02-29,12:59:43,O051420
I088078,0,0,2024-11-12,07:25:00,O029549
I088079,0,0,2016-05-05,12:00:00,O052416
I088080,0,0,2020-01-27,07:13:00,O087707
I088081,0,0,2024-10-12,10:03:17,O044083
I088082,0,0,2016-09-01,09:45:35,O037680
I088083,0,0,2023-01-24,07:26:00,O024487
I088084,0,0,2015-11-27,09:03:00,O034631
I088085,0,0,2021-04-12,12:03:03,O100254
I088086,0,0,2024-08-26,17:46:13,O006074
I088087,0,0,2015-04-09,13:28:00,O063150
I088088,0,0,2015-08-28,06:44:00,O034118
I088089,0,0,2024-01-20,17:44:26,O039610
I088090,0,0,2020-02-03,10:36:59,O086710
I088091,0,0,2024-11-28,08:00:23,O000074
I088092,0,0,2021-06-09,13:06:00,O015494
I088093,0,0,2016-12-21,17:32:19,O089787
I088094,0,0,2021-06-16,08:15:00,O088800
I088095,0,0,2017-03-15,14:58:29,O061149
I088096,0,0,2005-05-10,06:30:00,O049434
I088097,0,0,1999-02-27,11:49:00,O079021
I088098,0,0,2021-08-15,12:52:00,O051200
I088099,0,0,2022-05-05,17:24:18,O069156
I088100,0,0,2013-10-27,13:09:03,O032954
I088101,0,0,2020-02-26,18:40:00,O086986
I088102,0,0,2001-03-09,12:16:11,O029441
I088103,0,0,2012-06-17,08:38:00,O082717
I088104,0,0,2017-08-01,18:32:47,O069333
I088105,0,0,2019-08-04,06:52:00,O011262
I088106,0,0,2024-05-29,13:39:00,O072874
I088107,0,0,2024-11-14,10:57:00,O080094
I088108,0,0,2011-05-19,12:30:58,O073649
I088109,0,0,2024-01-02,12:25:00,O087709
I088110,0,0,2013-11-14,18:53:38,O014755
I088111,0,0,2024-09-10,14:44:06,O054294
I088112,0,0,2020-11-19,14:42:14,O038379
I088113,0,0,2018-09-10,12:38:17,O003075
I088114,0,0,2021-11-21,16:17:48,O060441
I088115,0,0,2021-04-06,10:09:46,O039292
I088116,0,0,2005-01-22,14:41:00,O033873
I088117,0,0,2011-01-22,20:22:00,O024084
I088118,0,0,2012-04-17,21:51:54,O036070
I088119,0,0,2024-12-04,18:46:41,O079352
I088120,0,0,2023-03-02,13:01:00,O063474
I088121,0,0,2023-12-12,17:59:42,O072219
I088122,0,0,2018-01-04,09:51:00,O018734
I088123,0,0,2022-12-13,09:06:00,O087059
I088124,0,0,2023-10-15,06:53:00,O091350
I088125,0,0,2023-02-01,15:05:00,O015007
I088126,0,0,2024-06-11,13:36:18,O093029
I088127,0,0,2019-01-17,08:44:00,O006882
I088128,0,0,2022-12-13,14:34:00,O025592
I088129,0,0,2024-03-17,17:01:00,O021294
I088130,0,0,2021-03-08,10:38:00,O097851
I088131,0,0,2015-10-11,18:13:00,O028777
I088132,0,0,2022-10-17,18:22:10,O003468
I088133,0,0,2023-02-02,08:13:04,O023532
I088134,0,0,2018-12-12,07:12:00,O002993
I088135,0,0,2014-07-08,13:14:41,O053720
I088136,0,0,2010-04-30,18:03:00,O070030
I088137,0,0,2024-11-14,10:20:00,O035942
I088138,0,0,2024-11-13,08:52:00,O006305
I088139,0,0,2019-03-29,10:03:00,O003053
I088140,0,0,2024-09-24,08:10:00,O100623
I088141,0,0,2016-06-28,15:38:00,O004186
I088142,0,0,2023-01-01,09:47:00,O081946
I088143,0,0,2020-07-09,15:57:38,O024100
I088144,0,0,2016-09-02,16:20:00,O089641
I088145,0,0,2022-09-02,09:34:56,O046988
I088146,0,0,2016-08-22,17:28:00,O014196
I088147,0,0,2024-05-16,17:12:12,O003942
I088148,0,0,2021-11-28,13:05:20,O079351
I088149,0,0,2016-11-09,15:06:40,O025866
I088150,0,0,2000-10-18,16:06:39,O039277
I088151,0,0,2018-03-27,13:53:00,O072076
I088152,0,0,2024-11-04,07:32:00,O088623
I088153,0,0,2014-04-27,10:10:00,O028745
I088154,0,0,2021-11-12,18:22:21,O000080
I088155,0,0,2023-07-31,06:35:46,O019601
I088156,0,0,2024-02-08,06:33:00,O077333
I088157,0,0,2010-02-24,10:58:00,O023373
I088158,0,0,2015-08-22,18:15:36,O046774
I088159,0,0,2024-03-07,10:46:31,O052510
I088160,0,0,2024-01-25,07:39:00,O074282
I088161,0,0,2019-09-07,15:17:47,O079580
I088162,0,0,2009-08-09,14:48:00,O017852
I088163,0,0,2021-09-27,07:38:00,O023971
I088164,0,0,2015-01-29,16:59:17,O044900
I088165,0,0,2023-03-14,14:33:51,O044816
I088166,0,0,2018-08-01,18:18:19,O066278
I088167,0,0,2019-05-12,09:42:29,O059087
I088168,0,0,2013-04-11,15:28:00,O099573
I088169,0,0,2016-12-23,06:59:57,O019569
I088170,0,0,2024-01-26,18:34:05,O009979
I088171,0,0,2024-03-31,16:52:20,O001320
I088172,0,0,2024-12-11,17:00:11,O047968
I088173,0,0,2011-05-15,13:32:56,O008880
I088174,0,0,2008-07-14,12:31:00,O025857
I088175,0,0,2023-08-22,08:29:00,O047807
I088176,0,0,2011-06-25,06:44:00,O047602
I088177,0,0,2023-11-04,18:19:06,O028147
I088178,0,0,2015-05-20,11:55:00,O081303
I088179,0,0,2011-03-19,09:47:00,O079047
I088180,0,0,2023-10-04,11:28:22,O006667
I088181,0,0,2017-08-22,16:09:35,O036539
I088182,0,0,2017-06-05,17:09:00,O095137
I088183,0,0,2021-12-16,12:27:00,O047608
I088184,0,0,2023-07-30,15:51:00,O047912
I088185,0,0,2024-08-22,11:25:07,O029889
I088186,0,0,2011-03-12,12:03:00,O047933
I088187,0,0,2022-06-08,14:59:22,O030789
I088188,0,0,2024-11-30,17:03:00,O079857
I088189,0,0,2014-07-11,12:44:00,O031528
I088190,0,0,2011-11-21,07:14:00,O085945
I088191,0,0,2024-06-28,17:32:12,O022088
I088192,0,0,2021-12-17,06:49:48,O080702
I088193,0,0,2017-10-09,14:03:00,O045559
I088194,0,0,2008-06-29,11:27:00,O090400
I088195,0,0,2024-10-08,10:47:54,O059407
I088196,0,0,2015-10-20,08:15:38,O083605
I088197,0,0,2013-07-06,09:10:00,O088727
I088198,0,0,2024-07-08,16:36:00,O079103
I088199,0,0,2020-05-04,14:30:00,O065429
I088200,0,0,2015-01-01,12:09:00,O066587
I088201,0,0,2023-11-11,16:31:00,O033584
I088202,0,0,2024-11-24,15:56:00,O037459
I088203,0,0,2024-06-14,08:04:00,O049958
I088204,0,0,2023-10-02,06:33:32,O044864
I088205,0,0,2010-03-03,13:05:09,O051563
I088206,0,0,2024-03-17,17:24:55,O098596
I088207,0,0,2016-04-28,16:58:29,O041691
I088208,0,0,2020-11-15,08:53:00,O000561
I088209,0,0,2023-03-10,16:23:00,O015487
I088210,0,0,2021-11-03,14:58:20,O005499
I088211,0,0,2023-12-11,11:34:32,O094979
I088212,0,0,2024-10-21,09:27:00,O055760
I088213,0,0,2020-01-11,10:31:00,O044187
I088214,0,0,1999-07-26,11:38:00,O061143
I088215,0,0,2017-05-31,06:42:33,O024789
I088216,0,0,2009-08-24,16:49:22,O081934
I088217,0,0,2021-09-27,11:25:43,O075466
I088218,0,0,2024-11-13,07:52:00,O066279
I088219,0,0,2023-03-08,15:46:35,O017050
I088220,0,0,2012-02-19,08:28:18,O019715
I088221,0,0,2023-07-13,07:35:48,O019937
I088222,0,0,2023-07-08,17:45:00,O003138
I088223,0,0,2024-03-20,13:43:00,O036610
I088224,0,0,2020-09-17,08:11:00,O082129
I088225,0,0,2020-07-04,14:45:16,O023537
I088226,0,0,2024-08-14,08:31:00,O027014
I088227,0,0,2022-12-24,17:24:25,O031572
I088228,0,0,2016-12-26,18:48:52,O082021
I088229,0,0,2018-10-20,18:21:17,O057920
I088230,0,0,2010-12-26,18:30:12,O006856
I088231,0,0,2022-01-06,12:52:00,O013129
I088232,0,0,2023-08-02,10:07:00,O023037
I088233,0,0,2018-09-08,08:35:00,O085557
I088234,0,0,2021-01-31,08:37:12,O016858
I088235,0,0,2021-09-12,15:31:05,O022621
I088236,0,0,2020-10-29,10:52:06,O013211
I088237,0,0,2015-11-22,08:56:40,O081933
I088238,0,0,2014-02-01,07:04:55,O008551
I088239,0,0,2009-10-09,08:44:47,O018187
I088240,0,0,2019-06-02,12:29:00,O021256
I088241,0,0,2016-07-25,18:29:24,O011099
I088242,0,0,2012-08-30,16:20:52,O073561
I088243,0,0,2010-07-16,17:41:53,O033467
I088244,0,0,2024-07-27,16:37:23,O041219
I088245,0,0,2016-07-17,10:41:03,O014884
I088246,0,0,2024-05-30,07:10:00,O051942
I088247,0,0,2018-01-18,07:31:00,O031952
I088248,0,0,2008-11-25,16:36:00,O021612
I088249,0,0,2024-06-26,06:46:35,O065879
I088250,0,0,2024-01-31,13:29:24,O007945
I088251,0,0,2023-07-20,13:34:00,O051772
I088252,0,0,2024-10-02,06:46:49,O089247
I088253,0,0,2007-05-07,10:54:00,O020568
I088254,0,0,2015-03-11,09:21:01,O087259
I088255,0,0,2023-08-14,14:03:28,O007165
I088256,0,0,2023-06-24,13:33:00,O042044
I088257,0,0,2024-08-01,10:26:38,O054758
I088258,0,0,2012-12-09,15:17:15,O015141
I088259,0,0,2024-07-07,06:52:00,O069679
I088260,0,0,2017-07-15,12:06:00,O097139
I088261,0,0,2022-09-09,10:23:00,O045966
I088262,0,0,2023-02-11,09:05:00,O052952
I088263,0,0,2024-02-09,12:48:00,O040246
I088264,0,0,2024-06-08,16:57:00,O097386
I088265,0,0,2020-09-07,14:28:05,O058631
I088266,0,0,2023-02-12,15:36:40,O051074
I088267,0,0,2022-07-17,07:28:03,O091872
I088268,0,0,2024-05-29,14:20:38,O035687
I088269,0,0,2021-05-07,15:53:13,O095691
I088270,0,0,2009-07-15,07:27:00,O014722
I088271,0,0,2010-09-25,16:53:08,O054648
I088272,0,0,2024-06-18,08:29:00,O018803
I088273,0,0,2018-06-26,19:00:00,O075491
I088274,0,0,2020-01-31,11:34:00,O047531
I088275,0,0,2014-04-30,17:03:32,O075682
I088276,0,0,2022-12-05,11:54:00,O039240
I088277,0,0,2024-08-20,08:56:00,O009355
I088278,0,0,2014-09-22,07:10:18,O045551
I088279,0,0,2023-05-15,17:20:07,O014027
I088280,0,0,2022-02-25,12:39:00,O078069
I088281,0,0,2024-05-18,10:08:23,O044163
I088282,0,0,2020-08-29,17:49:08,O070093
I088283,0,0,2024-10-24,07:40:00,O026981
I088284,0,0,2020-03-22,14:21:00,O004600
I088285,0,0,2008-03-19,10:17:00,O092902
I088286,0,0,2023-06-24,06:48:00,O059371
I088287,0,0,2022-07-08,08:48:00,O035191
I088288,0,0,2011-06-21,16:39:55,O015152
I088289,0,0,2024-06-29,15:31:00,O095927
I088290,0,0,2022-01-14,18:00:00,O016082
I088291,0,0,2018-07-10,08:03:13,O065923
I088292,0,0,2023-12-06,18:03:10,O028096
I088293,0,0,2022-12-18,10:02:14,O086749
I088294,0,0,2014-10-16,18:40:38,O001481
I088295,0,0,2020-11-25,09:16:00,O025673
I088296,0,0,2002-08-03,11:12:00,O012249
I088297,0,0,2024-05-18,08:38:27,O063047
I088298,0,0,2017-12-18,16:31:00,O049744
I088299,0,0,2023-04-17,09:55:00,O019393
I088300,0,0,2014-09-04,10:12:00,O085045
I088301,0,0,2024-09-09,11:36:00,O046935
I088302,0,0,2021-09-15,17:07:51,O085467
I088303,0,0,2024-03-10,13:53:41,O066546
I088304,0,0,2021-06-18,09:57:00,O065795
I088305,0,0,2021-02-27,12:08:00,O084650
I088306,0,0,2023-06-18,15:46:03,O069018
I088307,0,0,2019-05-15,13:01:00,O052762
I088308,0,0,2021-12-09,09:30:43,O039028
I088309,0,0,2023-08-09,07:45:36,O014000
I088310,0,0,2024-03-12,12:06:32,O076473
I088311,0,0,2018-05-08,07:04:00,O052491
I088312,0,0,2007-05-26,15:20:46,O024785
I088313,0,0,2023-06-13,15:54:00,O063497
I088314,0,0,2012-04-09,06:41:00,O016236
I088315,0,0,2023-05-31,16:44:00,O050387
I088316,0,0,2019-11-06,15:58:19,O037582
I088317,0,0,2022-04-28,17:57:47,O006810
I088318,0,0,2009-02-09,13:06:53,O004892
I088319,0,0,2015-09-28,08:08:48,O051884
I088320,0,0,2020-03-29,17:06:00,O036556
I088321,0,0,2006-10-28,15:26:00,O040087
I088322,0,0,2006-03-18,06:51:00,O038287
I088323,0,0,2014-08-22,09:42:10,O017328
I088324,0,0,2008-11-16,13:46:00,O027093
I088325,0,0,2009-09-23,18:01:27,O086096
I088326,0,0,2008-04-16,09:25:24,O087867
I088327,0,0,2023-10-07,09:07:00,O093726
I088328,0,0,2023-08-20,15:53:00,O046400
I088329,0,0,2001-01-16,10:24:00,O062709
I088330,0,0,2009-04-26,10:50:08,O009200
I088331,0,0,2022-12-12,15:00:48,O011825
I088332,0,0,2021-07-21,16:32:19,O023061
I088333,0,0,2024-10-19,14:09:00,O035424
I088334,0,0,2015-06-17,17:30:36,O089329
I088335,0,0,2022-11-20,18:07:14,O009276
I088336,0,0,2023-08-11,06:49:00,O042935
I088337,0,0,2020-12-16,09:07:00,O100427
I088338,0,0,2022-10-29,09:21:00,O094698
I088339,0,0,2010-08-20,12:14:06,O018002
I088340,0,0,2004-12-02,10:35:18,O035871
I088341,0,0,2014-04-22,17:45:00,O003023
I088342,0,0,2007-10-26,07:53:00,O000762
I088343,0,0,2022-09-29,06:49:55,O083737
I088344,0,0,2023-09-25,18:10:07,O056573
I088345,0,0,2010-02-19,16:56:11,O063828
I088346,0,0,2023-01-16,08:44:00,O008023
I088347,0,0,2024-12-12,14:07:37,O022703
I088348,0,0,2024-02-04,12:46:46,O028220
I088349,0,0,2024-10-05,18:57:00,O001466
I088350,0,0,2013-05-16,09:01:00,O051896
I088351,0,0,2024-04-18,15:38:38,O025400
I088352,0,0,2010-01-23,10:55:42,O083453
I088353,0,0,2021-08-25,07:29:06,O062772
I088354,0,0,2004-07-31,13:22:00,O077386
I088355,0,0,2011-04-13,14:35:00,O043380
I088356,0,0,2019-04-19,11:03:32,O037810
I088357,0,0,2024-06-23,18:38:00,O043641
I088358,0,0,2019-01-18,06:50:00,O088215
I088359,0,0,2023-03-28,18:49:18,O020322
I088360,0,0,2024-12-08,09:29:32,O070151
I088361,0,0,2014-07-31,09:15:13,O030478
I088362,0,0,2024-07-18,17:30:00,O058563
I088363,0,0,2007-03-14,12:20:00,O072125
I088364,0,0,2014-08-01,07:19:00,O081772
I088365,0,0,2010-04-11,13:52:03,O087290
I088366,0,0,2023-01-05,17:04:00,O098621
I088367,0,0,2008-05-07,10:30:00,O007576
I088368,0,0,2021-03-03,17:59:00,O085196
I088369,0,0,2023-03-05,07:45:00,O065439
I088370,0,0,2024-03-08,15:15:00,O015040
I088371,0,0,2024-01-09,09:23:22,O056252
I088372,0,0,2024-12-07,18:58:42,O091264
I088373,0,0,2022-01-16,13:53:42,O091422
I088374,0,0,2022-05-16,06:57:00,O011842
I088375,0,0,2022-06-17,18:27:22,O031757
I088376,0,0,2006-03-14,18:29:50,O095013
I088377,0,0,2015-12-12,15:32:11,O007960
I088378,0,0,2018-08-01,13:26:00,O010719
I088379,0,0,2009-05-17,13:38:13,O049625
I088380,0,0,2007-11-07,08:01:00,O099565
I088381,0,0,2007-12-15,10:05:34,O009245
I088382,0,0,2018-03-12,09:09:00,O071419
I088383,0,0,2023-11-30,16:49:22,O032047
I088384,0,0,2010-10-29,11:17:00,O093919
I088385,0,0,2021-09-18,16:20:30,O036329
I088386,0,0,2014-04-01,11:07:02,O050569
I088387,0,0,2022-01-25,13:46:00,O034781
I088388,0,0,2009-05-09,15:30:29,O077256
I088389,0,0,2021-01-06,07:27:00,O058771
I088390,0,0,2016-01-29,12:41:23,O030514
I088391,0,0,2023-12-10,14:57:00,O043687
I088392,0,0,2018-01-14,08:38:00,O073917
I088393,0,0,2024-08-05,13:26:49,O080627
I088394,0,0,2015-03-16,08:55:50,O045481
I088395,0,0,2024-11-27,12:23:59,O085555
I088396,0,0,2019-03-23,12:01:00,O006976
I088397,0,0,2023-11-14,16:11:42,O057300
I088398,0,0,2024-12-13,13:25:00,O069530
I088399,0,0,2021-12-10,12:29:00,O027702
I088400,0,0,2024-10-09,14:01:05,O081945
I088401,0,0,2016-08-17,08:09:00,O087930
I088402,0,0,2022-10-04,06:59:00,O018762
I088403,0,0,2014-09-11,18:15:16,O027910
I088404,0,0,2012-10-04,18:15:00,O057993
I088405,0,0,2022-10-21,15:46:14,O094431
I088406,0,0,2021-12-20,17:38:00,O079381
I088407,0,0,2013-12-12,15:02:06,O076293
I088408,0,0,2003-09-01,12:26:00,O030103
I088409,0,0,2019-01-23,16:56:00,O015478
I088410,0,0,2022-04-16,14:47:35,O085619
I088411,0,0,2021-10-28,15:30:00,O011354
I088412,0,0,2022-04-27,14:51:00,O065038
I088413,0,0,2006-04-04,16:21:00,O037023
I088414,0,0,2009-10-10,12:02:00,O046416
I088415,0,0,2017-07-10,14:58:00,O076041
I088416,0,0,2024-11-20,10:57:15,O092022
I088417,0,0,2019-02-21,07:43:14,O017569
I088418,0,0,2023-12-12,10:25:00,O055673
I088419,0,0,2024-01-30,09:38:00,O037591
I088420,0,0,2022-05-01,15:48:00,O005947
I088421,0,0,2023-11-06,10:03:00,O093452
I088422,0,0,2008-03-01,06:31:00,O035087
