OFORDER_ID,TABLE_NUMBER,EMPLOYEE_ID,BRANCH_ID,EMPLYEE_RATING
O087818,22,E002800,B001,5
O087833,4,E007246,B001,5
O087841,25,E008021,B001,5
O087852,9,E000982,B001,5
O087853,26,E013765,B001,3
O087854,26,E004941,B001,4
O087855,6,E012311,B001,3
O087856,43,E002626,B001,2
O087859,9,E011336,B001,5
O087867,36,E014498,B001,5
O087871,21,E002298,B001,4
O087873,36,E005339,B001,3
O087875,48,E000168,B001,5
O087876,45,E002275,B001,2
O087877,25,E013106,B001,5
O087879,7,E000547,B001,4
O087883,29,E007073,B001,5
O087887,11,E004119,B001,5
O087888,37,E001058,B001,5
O087893,20,E003243,B001,5
O087897,17,E012239,B001,2
O087899,22,E012238,B001,5
O087903,18,E003520,B001,2
O087904,33,E014672,B001,5
O087905,10,E002057,B001,5
O087913,44,E005302,B001,1
O087915,8,E002300,B001,5
O087919,3,E006941,B001,5
O087923,20,E008990,B001,5
O087925,37,E002396,B001,3
O087927,26,E011721,B001,5
O087938,5,E003974,B001,5
O087942,4,E002025,B001,5
O087943,9,E000383,B001,5
O087957,27,E010195,B001,5
O087961,40,E007412,B001,5
O087969,30,E011064,B001,5
O087970,47,E003879,B001,5
O087972,2,E003299,B001,5
O087977,48,E013772,B001,5
O087980,9,E014551,B001,5
O087985,14,E008361,B001,5
O087986,45,E006348,B001,2
O087989,28,E006506,B001,5
O087993,19,E007137,B001,5
O087994,29,E005308,B001,5
O087998,43,E000057,B001,5
O088000,47,E008802,B001,5
O088002,26,E000875,B001,5
O088003,26,E011622,B001,5
O088009,45,E012886,B001,5
O088010,7,E006262,B001,1
O088013,11,E004202,B001,5
O088015,48,E013154,B001,5
O088024,40,E003890,B001,5
O088025,24,E002778,B001,3
O088026,37,E000132,B001,4
O088027,35,E012679,B001,5
O088028,30,E001842,B001,5
O088029,15,E010986,B001,5
O088031,1,E008361,B001,5
O088033,13,E005388,B001,3
O088034,37,E010035,B001,5
O088037,10,E011249,B001,1
O088039,18,E002542,B001,2
O088040,1,E013331,B001,3
O088043,35,E011412,B001,5
O088048,36,E013279,B001,5
O088052,16,E009069,B001,5
O088054,26,E000397,B001,5
O088056,11,E010889,B001,1
O088057,39,E001699,B001,5
O088058,31,E013209,B001,5
O088059,31,E012821,B001,1
O088064,3,E008905,B001,1
O088067,33,E002572,B001,2
O088068,16,E003053,B001,3
O088076,10,E006286,B001,5
O088078,6,E002116,B001,5
O088079,21,E011577,B001,5
O088081,40,E004526,B001,5
O088084,48,E006052,B001,5
O088085,47,E006985,B001,5
O088089,10,E009407,B001,2
O088097,17,E002507,B001,5
O088098,50,E007363,B001,5
O088101,13,E005232,B001,3
O088103,24,E013734,B001,5
O088109,27,E014574,B001,5
O088111,48,E000797,B001,3
O088114,39,E000378,B001,4
O088119,49,E004796,B001,5
O088123,2,E010359,B001,5
O088124,32,E014668,B001,1
O088131,28,E002874,B001,5
O088132,39,E009519,B001,4
O088133,32,E007586,B001,3
O088134,29,E000716,B001,5
O088140,14,E011319,B001,5
O088142,7,E010983,B001,5
O088145,14,E008511,B001,5
O088148,43,E006416,B001,5
O088151,5,E012435,B001,3
O088153,16,E001062,B001,5
O088154,3,E004549,B001,3
O088158,48,E013385,B001,5
O088162,25,E000954,B001,1
O088164,31,E010174,B001,1
O088167,21,E013035,B001,5
O088168,39,E010411,B001,2
O088173,39,E009268,B001,1
O088174,18,E006041,B001,4
O088182,38,E010921,B001,3
O088183,18,E001835,B001,5
O088187,13,E005082,B001,5
O088190,48,E013034,B001,3
O088191,40,E005173,B001,4
O088195,4,E000095,B001,5
O088196,19,E013626,B001,5
O088198,7,E007420,B001,2
O088199,6,E000807,B001,5
O088201,42,E001859,B001,4
O088206,8,E007332,B001,5
O088207,27,E014860,B001,5
O088212,39,E012782,B001,5
O088218,1,E004359,B001,5
O088220,28,E009584,B001,5
O088222,15,E011356,B001,5
O088227,40,E013959,B001,5
O088232,28,E009912,B001,5
O088233,34,E008975,B001,5
O088234,34,E010782,B001,4
O088239,10,E006342,B001,5
O088240,21,E006963,B001,5
O088245,16,E013212,B001,5
O088246,9,E007923,B001,5
O088247,46,E002180,B001,5
O088248,1,E001922,B001,4
O088253,46,E006956,B001,5
O088260,32,E008323,B001,2
O088262,28,E010175,B001,5
O088264,34,E001955,B001,5
O088267,26,E007399,B001,4
O088268,45,E006614,B001,3
O088269,48,E011683,B001,5
O088272,14,E002751,B001,5
O088275,47,E000324,B001,4
O088277,48,E004585,B001,5
O088279,35,E008245,B001,5
O088282,41,E004988,B001,5
O088286,22,E007091,B001,1
O088294,26,E007039,B001,5
O088295,14,E013905,B001,5
O088297,34,E008269,B001,5
O088301,17,E005352,B001,5
O088303,3,E001591,B001,2
O088304,18,E006759,B001,5
O088306,2,E011513,B001,5
O088307,39,E001794,B001,5
O088318,46,E005673,B001,2
O088321,33,E000772,B001,5
O088324,34,E004862,B001,5
O088327,16,E001007,B001,5
O088345,33,E014011,B001,5
O088348,26,E013100,B001,5
O088355,50,E007097,B001,1
O088373,31,E011293,B001,2
O088378,36,E001926,B001,5
O088389,25,E011416,B001,5
O088391,13,E010061,B001,4
O088392,21,E014497,B001,4
O088393,9,E005321,B001,5
O088396,38,E011027,B001,5
O088399,6,E010699,B001,5
O088400,5,E000468,B001,4
O088401,33,E007228,B001,5
O088404,7,E008915,B001,5
O088405,29,E010386,B001,5
O088406,32,E013075,B001,5
O088407,37,E007682,B001,2
O088408,31,E006743,B001,5
O088412,17,E000342,B001,5
O088414,31,E011355,B001,5
O088417,8,E012953,B001,5
O088418,45,E003649,B001,1
O088420,41,E009886,B001,5
O088422,40,E008200,B001,5
O088424,39,E000665,B001,5
O088425,3,E006640,B001,1
O088429,17,E001642,B001,5
O088433,22,E008635,B001,4
O088434,20,E014321,B001,5
O088440,31,E008479,B001,5
O088442,13,E013255,B001,5
O088445,29,E007802,B001,5
O088446,39,E003499,B001,1
O088449,14,E011690,B001,1
O088451,46,E004665,B001,5
O088455,29,E009883,B001,5
O088461,8,E008761,B001,5
O088462,42,E005508,B001,5
O088464,31,E014059,B001,5
O088469,48,E010676,B001,4
O088471,24,E010350,B001,2
O088478,41,E013264,B001,4
O088480,37,E008612,B001,5
O088485,47,E005683,B001,5
O088487,20,E006055,B001,5
O088490,9,E008543,B001,3
O088491,39,E010453,B001,5
O088492,24,E009675,B001,5
O088494,36,E014241,B001,3
O088495,44,E005062,B001,3
O088500,17,E004303,B001,1
O088509,32,E000574,B001,5
O088510,8,E000442,B001,1
O088513,37,E008858,B001,5
O088515,50,E006999,B001,5
O088525,1,E009493,B001,5
O088528,27,E009914,B001,5
O088531,22,E007924,B001,5
O088533,16,E008459,B001,5
O088536,2,E011603,B001,5
O088540,10,E012092,B001,5
O088544,21,E007160,B001,5
O088548,29,E001962,B001,1
O088549,21,E009082,B001,5
O088553,14,E001425,B001,5
O088557,33,E000721,B001,5
O088558,24,E014346,B001,5
O088559,45,E010003,B001,3
O088560,13,E004915,B001,5
O088572,2,E008898,B001,5
O088574,31,E008574,B001,5
O088575,28,E014969,B001,5
O088579,8,E008740,B001,5
O088582,44,E010935,B001,5
O088587,40,E014356,B001,2
O088591,36,E009772,B001,5
O088592,27,E006771,B001,5
O088593,45,E000852,B001,5
O088595,10,E012702,B001,5
O088601,19,E007809,B001,5
O088606,23,E008910,B001,2
O088608,37,E002666,B001,5
O088610,15,E000122,B001,3
O088612,23,E006151,B001,1
O088613,27,E004690,B001,3
O088614,30,E011257,B001,4
O088616,49,E002070,B001,1
O088618,15,E005995,B001,5
O088621,26,E014156,B001,1
O088624,20,E001805,B001,5
O088629,44,E011408,B001,5
O088635,47,E010677,B001,4
O088638,48,E010998,B001,4
O088640,13,E014222,B001,5
O088641,34,E013886,B001,5
O088647,3,E006974,B001,5
O088649,1,E001679,B001,5
O088655,3,E007463,B001,3
O088656,18,E006368,B001,4
O088658,28,E007715,B001,5
O088659,42,E006483,B001,2
O088664,46,E007762,B001,5
O088665,45,E001679,B001,3
O088669,1,E014639,B001,1
O088676,50,E003451,B001,5
O088677,29,E007224,B001,5
O088679,48,E008017,B001,5
O088680,16,E014836,B001,2
O088684,37,E007709,B001,3
O088687,7,E014949,B001,4
O088688,10,E005172,B001,2
O088689,17,E006043,B001,5
O088691,32,E010285,B001,5
O088696,10,E003066,B001,5
O088697,30,E000528,B001,4
O088701,30,E002910,B001,5
O088713,47,E006754,B001,5
O088716,45,E009066,B001,1
O088720,14,E000851,B001,3
O088726,29,E005335,B001,2
O088728,42,E012247,B001,5
O088731,33,E012926,B001,5
O088737,5,E013561,B001,5
O088739,24,E012494,B001,5
O088740,11,E005769,B001,1
O088741,34,E003197,B001,5
O088746,38,E012819,B001,5
O088747,10,E010426,B001,5
O088751,14,E010618,B001,5
O088755,12,E000244,B001,5
O088756,6,E002132,B001,5
O088757,15,E010313,B001,3
O088758,29,E010214,B001,5
O088765,24,E012825,B001,5
O088766,27,E010195,B001,5
O088769,16,E004895,B001,5
O088774,22,E007767,B001,5
O088780,21,E003190,B001,5
O088781,35,E010044,B001,2
O088782,16,E008469,B001,5
O088784,7,E002605,B001,5
O088785,44,E002711,B001,5
O088788,21,E008033,B001,1
O088790,45,E004817,B001,5
O088791,26,E010374,B001,5
O088792,19,E000326,B001,2
O088793,23,E008934,B001,2
O088796,22,E008289,B001,2
O088797,26,E014253,B001,5
O088799,29,E002081,B001,3
O088801,43,E007303,B001,5
O088802,15,E011721,B001,5
O088804,13,E005120,B001,5
O088806,41,E001679,B001,5
O088815,13,E007437,B001,5
O088817,19,E006661,B001,3
O088818,1,E013940,B001,4
O088819,22,E003876,B001,5
O088821,10,E011688,B001,5
O088828,27,E001707,B001,5
O088829,26,E000345,B001,5
O088830,36,E003727,B001,5
O088831,23,E007731,B001,5
O088832,34,E000106,B001,4
O088833,19,E003227,B001,5
O088834,49,E010526,B001,1
O088837,48,E000351,B001,5
O088839,39,E012405,B001,5
O088841,31,E007241,B001,4
O088845,11,E001903,B001,1
O088846,20,E003184,B001,5
O088850,22,E010502,B001,3
O088851,46,E008567,B001,5
O088852,44,E000752,B001,5
O088853,35,E013274,B001,5
O088854,44,E001992,B001,2
O088855,16,E007453,B001,5
O088858,23,E013427,B001,5
O088861,1,E007726,B001,5
O088865,2,E004127,B001,5
O088866,30,E006956,B001,5
O088869,29,E010315,B001,3
O088871,41,E002099,B001,5
O088874,50,E003418,B001,5
O088876,19,E002983,B001,5
O088878,29,E008524,B001,3
O088880,32,E000840,B001,5
O088881,38,E007268,B001,3
O088882,40,E010905,B001,3
O088896,25,E009807,B001,5
O088897,42,E005779,B001,4
O088902,30,E002524,B001,2
O088905,14,E007335,B001,5
O088909,34,E002581,B001,5
O088910,1,E002295,B001,5
O088911,26,E014469,B001,5
O088913,36,E002033,B001,5
O088914,46,E010547,B001,5
O088915,17,E013662,B001,4
O088920,21,E009266,B001,5
O088921,7,E012437,B001,5
O088925,40,E005311,B001,5
O088926,8,E012718,B001,4
O088933,8,E005006,B001,3
O088934,25,E014432,B001,5
O088938,7,E006162,B001,5
O088939,48,E000875,B001,5
O088942,10,E007554,B001,5
O088945,19,E000948,B001,5
O088946,25,E001311,B001,5
O088947,50,E006421,B001,5
O088948,21,E003256,B001,5
O088955,30,E014332,B001,5
O088968,43,E001084,B001,5
O088969,22,E002461,B001,3
O088970,32,E006312,B001,5
O088972,3,E010257,B001,5
O088973,43,E000109,B001,5
O088974,7,E002617,B001,5
O088979,5,E005853,B001,5
O088980,34,E007460,B001,5
O088988,5,E006252,B001,1
O088996,50,E004880,B001,5
O088997,30,E003551,B001,3
O089000,3,E002106,B001,5
O089013,28,E002874,B001,3
O089015,4,E009437,B001,5
O089017,18,E004412,B001,4
O089018,27,E002698,B001,5
O089024,32,E004904,B001,1
O089034,9,E005708,B001,2
O089037,15,E005707,B001,5
O089040,28,E001644,B001,5
O089044,43,E013079,B001,5
O089047,16,E014196,B001,5
O089048,40,E001028,B001,1
O089050,1,E013844,B001,5
O089051,9,E002343,B001,5
O089053,32,E014377,B001,1
O089057,8,E014780,B001,5
O089059,36,E011218,B001,5
O089060,38,E010258,B001,5
O089062,15,E003301,B001,5
O089063,25,E000320,B001,2
O089064,16,E011348,B001,5
O089069,19,E001516,B001,5
O089073,44,E006628,B001,5
O089076,33,E008516,B001,5
O089078,48,E009105,B001,5
O089081,49,E000343,B001,4
O089082,34,E010010,B001,5
O089083,20,E008731,B001,5
O089084,35,E003549,B001,5
O089085,33,E005847,B001,5
O089087,46,E001822,B001,5
O089090,40,E005511,B001,5
O089091,22,E003263,B001,5
O089094,2,E004284,B001,5
O089096,34,E008718,B001,5
O089097,33,E011562,B001,3
O089099,22,E007500,B001,1
O089100,7,E002588,B001,5
O089105,48,E013232,B001,5
O089110,40,E010706,B001,5
O089118,25,E014151,B001,5
O089124,9,E013396,B001,5
O089126,24,E012985,B001,5
O089132,9,E000524,B001,4
O089134,25,E001808,B001,5
O089141,13,E005780,B001,4
O089142,26,E002343,B001,5
O089149,1,E002969,B001,5
O089155,44,E008255,B001,3
O089157,41,E006001,B001,4
O089162,40,E009188,B001,3
O089165,2,E009725,B001,2
O089167,10,E000392,B001,1
O089168,16,E007609,B001,1
O089170,9,E003162,B001,5
O089171,41,E007423,B001,4
O089172,48,E014222,B001,4
O089174,18,E000585,B001,3
O089185,46,E009206,B001,4
O089187,31,E005340,B001,5
O089188,27,E007516,B001,3
O089191,20,E013420,B001,5
O089195,10,E001194,B001,3
O089196,12,E003551,B001,5
O089197,39,E009411,B001,5
O089201,7,E009840,B001,1
O089212,15,E006963,B001,5
O089220,23,E006845,B001,5
O089226,15,E003557,B001,5
O089228,30,E004235,B001,5
O089229,37,E008496,B001,2
O089231,5,E003540,B001,5
O089233,22,E002359,B001,2
O089236,24,E001032,B001,5
O089237,5,E002891,B001,3
O089238,18,E012750,B001,1
O089243,24,E002783,B001,1
O089244,22,E003996,B001,5
O089249,26,E004773,B001,5
O089250,25,E000187,B001,5
O089256,24,E006905,B001,5
O089257,33,E012495,B001,5
O089262,44,E006336,B001,3
O089264,21,E002250,B001,3
O089266,38,E012946,B001,5
O089267,15,E003623,B001,2
O089268,4,E003655,B001,5
O089272,8,E002616,B001,5
O089275,21,E003956,B001,5
O089276,7,E012429,B001,5
O089277,26,E010294,B001,5
O089292,1,E010417,B001,4
O089293,29,E002841,B001,5
O089294,49,E014601,B001,5
O089296,28,E011784,B001,5
O089297,45,E013612,B001,3
O089298,6,E001299,B001,5
O089302,42,E006652,B001,4
O089303,28,E006873,B001,4
O089307,3,E014869,B001,5
O089308,25,E010712,B001,5
O089310,34,E012384,B001,5
O089311,14,E010461,B001,3
O089312,30,E003241,B001,3
O089313,23,E009667,B001,5
O089315,5,E005811,B001,4
O089317,30,E008797,B001,5
O089320,23,E014775,B001,5
O089321,40,E000095,B001,2
O089325,44,E005349,B001,5
O089331,21,E008261,B001,4
O089334,39,E012293,B001,5
O089342,24,E006731,B001,3
O089344,18,E007296,B001,5
O089346,17,E013703,B001,5
O089347,8,E011768,B001,5
O089348,23,E006339,B001,5
O089351,7,E013961,B001,5
O089356,17,E004363,B001,5
O089358,45,E010522,B001,5
O089366,19,E013895,B001,5
O089369,16,E012487,B001,2
O089372,30,E009782,B001,1
O089374,2,E003738,B001,3
O089375,9,E003081,B001,5
O089381,22,E003486,B001,3
O089384,43,E010586,B001,4
O089385,44,E006206,B001,5
O089388,43,E005936,B001,5
O089389,6,E010256,B001,5
O089394,38,E008944,B001,5
O089395,30,E010613,B001,1
O089396,37,E006166,B001,3
O089399,28,E013942,B001,3
O089402,37,E006011,B001,5
O089405,32,E008560,B001,5
O089406,11,E001507,B001,5
O089407,11,E007619,B001,5
O089409,10,E000811,B001,1
O089412,8,E013999,B001,5
O089414,38,E010841,B001,5
O089417,9,E009792,B001,5
O089420,21,E012319,B001,5
O089425,13,E011486,B001,5
O089427,25,E002544,B001,5
O089428,21,E011553,B001,5
O089429,43,E002072,B001,1
O089431,9,E003071,B001,5
O089433,11,E006022,B001,4
O089434,6,E010669,B001,5
O089437,50,E012356,B001,5
O089441,45,E005292,B001,5
O089442,3,E007262,B001,5
O089443,18,E007564,B001,5
O089450,19,E014073,B001,4
O089455,1,E001469,B001,5
O089458,21,E010948,B001,5
O089461,3,E001787,B001,5
O089462,11,E011944,B001,3
O089465,22,E000168,B001,2
O089467,46,E007352,B001,5
O089469,30,E013485,B001,5
O089470,48,E003632,B001,2
O089471,35,E014057,B001,3
O089476,49,E001083,B001,5
O089481,40,E003187,B001,4
O089487,38,E003015,B001,5
O089488,43,E005449,B001,5
O089489,7,E003513,B001,4
O089493,48,E014657,B001,5
O089500,33,E006203,B001,4
O089505,5,E001939,B001,5
O089507,37,E000818,B001,5
O089511,49,E003980,B001,5
O089516,13,E005403,B001,5
O089517,39,E002424,B001,5
O089521,19,E004196,B001,5
O089522,39,E000225,B001,5
O089525,34,E003027,B001,5
O089530,5,E005358,B001,5
O089534,32,E008538,B001,5
O089535,37,E013642,B001,5
O089536,23,E009002,B001,5
O089538,47,E013570,B001,5
O089541,27,E012949,B001,5
O089543,31,E013519,B001,5
O089544,41,E006279,B001,5
O089546,39,E004120,B001,5
O089548,21,E002166,B001,3
O089549,5,E001380,B001,5
O089556,50,E008426,B001,5
O089559,42,E000297,B001,5
O089561,10,E006682,B001,5
O089564,19,E013320,B001,5
O089565,28,E010425,B001,5
O089570,10,E007134,B001,4
O089572,6,E005863,B001,2
O089573,45,E007850,B001,5
O089578,11,E009950,B001,5
O089587,24,E010940,B001,3
O089588,33,E005030,B001,5
O089594,17,E009414,B001,5
O089595,4,E003044,B001,5
O089598,38,E002038,B001,5
O089600,3,E002773,B001,5
O089602,28,E007672,B001,5
O089605,38,E014441,B001,4
O089606,22,E007750,B001,5
O089611,9,E002684,B001,5
O089612,24,E009923,B001,5
O089614,8,E013963,B001,2
O089617,10,E000614,B001,5
O089620,30,E002862,B001,5
O089630,31,E006542,B001,5
O089632,8,E007993,B001,5
O089636,24,E003840,B001,3
O089638,10,E005948,B001,1
O089641,18,E014914,B001,5
O089642,15,E006033,B001,5
O089647,27,E007567,B001,3
O089651,44,E004412,B001,1
O089652,1,E000889,B001,5
O089654,36,E007511,B001,5
O089660,49,E014500,B001,5
O089662,32,E013992,B001,5
O089665,24,E001740,B001,5
O089666,37,E001376,B001,5
O089667,17,E004056,B001,5
O089673,29,E011508,B001,5
O089674,39,E001136,B001,4
O089676,42,E003580,B001,1
O089677,50,E003056,B001,5
O089683,38,E003127,B001,2
O089684,49,E009546,B001,5
O089687,22,E005114,B001,2
O089689,50,E007111,B001,5
O089690,3,E000536,B001,5
O089691,5,E006044,B001,3
O089694,34,E005576,B001,5
O089697,29,E004196,B001,5
O089698,19,E004889,B001,5
O089703,10,E013273,B001,5
O089705,43,E006660,B001,2
O089711,13,E006526,B001,5
O089723,48,E009544,B001,5
O089726,17,E014190,B001,1
O089732,13,E007578,B001,1
O089734,47,E003300,B001,3
O089736,24,E009931,B001,5
O089737,19,E006876,B001,5
O089739,10,E014694,B001,1
O089744,1,E000751,B001,1
O089745,5,E010632,B001,5
O089746,12,E012430,B001,5
O089751,16,E014697,B001,5
O089752,25,E001647,B001,5
O089760,49,E001737,B001,5
O089761,49,E000024,B001,4
O089762,19,E004448,B001,5
O089763,42,E009401,B001,3
O089767,45,E007831,B001,5
O089768,33,E004799,B001,5
O089776,16,E000088,B001,5
O089777,40,E008646,B001,4
O089781,47,E010246,B001,5
O089787,14,E001462,B001,3
O089788,34,E011818,B001,5
O089790,18,E001352,B001,2
O089795,14,E000697,B001,5
O089802,37,E013952,B001,5
O089803,47,E005515,B001,1
O089807,33,E000731,B001,5
O089812,20,E001485,B001,2
O089813,15,E004074,B001,5
O089814,27,E010350,B001,5
O089817,6,E014227,B001,5
O089821,13,E010185,B001,5
O089822,31,E008098,B001,2
O089828,3,E008101,B001,3
O089829,14,E006879,B001,5
O089831,20,E003289,B001,5
O089834,15,E004307,B001,5
O089841,10,E010454,B001,5
O089845,25,E000602,B001,5
O089846,24,E004717,B001,5
O089847,20,E011107,B001,5
O089848,41,E007769,B001,5
O089849,50,E013555,B001,5
O089850,16,E014137,B001,5
O089851,46,E012390,B001,5
O089854,2,E006887,B001,5
O089856,26,E005364,B001,5
O089857,8,E010387,B001,5
O089858,28,E004950,B001,5
O089863,19,E008978,B001,5
O089867,41,E011927,B001,5
O089869,20,E013802,B001,5
O089871,32,E008455,B001,4
O089872,3,E012699,B001,2
O089873,7,E000867,B001,5
O089874,17,E012195,B001,4
O089877,3,E012707,B001,5
O089878,16,E014770,B001,2
O089896,44,E002644,B001,5
O089901,43,E013308,B001,1
O089908,41,E007607,B001,5
O089913,7,E000553,B001,5
O089923,11,E011081,B001,5
O089925,2,E010422,B001,5
O089926,32,E005930,B001,3
O089930,39,E003327,B001,5
O089932,23,E012160,B001,5
O089937,32,E007792,B001,5
O089938,46,E000091,B001,2
O089942,3,E011789,B001,2
O089946,30,E002876,B001,4
O089954,35,E007566,B001,5
O089958,43,E009463,B001,5
O089965,10,E014936,B001,3
O089966,16,E010191,B001,5
O089968,18,E007543,B001,5
O089971,25,E010017,B001,5
O089973,17,E008149,B001,2
O089977,42,E007048,B001,4
O089983,47,E001699,B001,4
O089984,32,E004907,B001,2
O089989,10,E003081,B001,4
O089991,2,E009087,B001,5
O089996,50,E008820,B001,4
O090000,35,E013181,B001,1
O090002,49,E003134,B001,2
O090003,6,E009430,B001,5
O090005,46,E004634,B001,5
O090010,23,E000153,B001,5
O090012,41,E013236,B001,5
O090014,14,E014409,B001,5
O090017,12,E011595,B001,5
O090020,50,E006131,B001,2
O090023,42,E001679,B001,5
O090024,9,E004015,B001,5
O090027,28,E011038,B001,5
O090030,7,E007438,B001,5
O090031,50,E009276,B001,5
O090034,16,E012236,B001,5
O090035,25,E004179,B001,4
O090038,19,E006047,B001,5
O090041,45,E001574,B001,5
O090042,18,E010180,B001,5
O090044,19,E011568,B001,4
O090047,42,E010089,B001,5
O090049,39,E005929,B001,5
O090058,37,E014194,B001,3
O090059,24,E007799,B001,3
O090061,32,E005253,B001,5
O090062,15,E001584,B001,5
O090065,10,E009520,B001,5
O090066,50,E006737,B001,2
O090078,12,E011742,B001,5
O090081,15,E006986,B001,1
O090085,36,E012914,B001,5
O090089,41,E004911,B001,5
O090090,7,E005543,B001,5
O090093,22,E013735,B001,2
O090094,7,E006829,B001,2
O090095,33,E004166,B001,4
O090096,27,E001309,B001,5
O090098,5,E000308,B001,2
O090107,48,E007487,B001,3
O090108,6,E001827,B001,5
O090115,25,E005789,B001,5
O090117,11,E014739,B001,5
O090118,22,E008372,B001,5
O090119,29,E003768,B001,5
O090121,6,E004318,B001,5
O090125,33,E011581,B001,5
O090127,26,E013130,B001,5
O090130,45,E007459,B001,5
O090132,29,E003684,B001,5
O090134,35,E007603,B001,5
O090136,29,E003999,B001,5
O090140,29,E012275,B001,5
O090146,2,E013175,B001,1
O090152,40,E005467,B001,5
O090154,48,E013251,B001,5
O090158,1,E001902,B001,5
O090159,5,E012008,B001,5
O090160,24,E012748,B001,3
O090170,50,E007048,B001,5
O090172,38,E012452,B001,2
O090176,39,E014836,B001,5
O090181,26,E002485,B001,2
O090185,31,E008524,B001,1
O090191,37,E002003,B001,5
O090192,25,E006735,B001,1
O090193,6,E007269,B001,5
O090196,33,E012121,B001,2
O090197,29,E013128,B001,5
O090203,45,E001337,B001,1
O090206,4,E001459,B001,5
O090207,19,E011114,B001,5
O090209,20,E001896,B001,2
O090210,9,E002881,B001,5
O090211,24,E008515,B001,5
O090214,44,E001962,B001,3
O090215,19,E009546,B001,5
O090218,36,E013742,B001,1
O090219,29,E002066,B001,3
O090222,50,E013658,B001,5
O090223,35,E004083,B001,5
O090226,40,E007051,B001,5
O090229,43,E004211,B001,5
O090230,11,E005383,B001,5
O090233,43,E005970,B001,5
O090235,38,E007160,B001,5
O090241,38,E011107,B001,5
O090247,15,E011640,B001,5
O090250,3,E003963,B001,4
O090259,11,E013294,B001,1
O090262,34,E008054,B001,4
O090263,14,E014277,B001,5
O090265,27,E006108,B001,5
O090266,20,E009960,B001,5
O090267,13,E008406,B001,5
O090268,12,E001396,B001,5
O090269,7,E003331,B001,5
O090270,8,E012123,B001,5
O090271,2,E010768,B001,5
O090276,6,E011504,B001,5
O090278,33,E006963,B001,5
O090279,31,E002084,B001,5
O090280,7,E003997,B001,3
O090281,29,E007576,B001,2
O090282,22,E009270,B001,5
O090284,39,E011755,B001,5
O090285,10,E002917,B001,5
O090286,43,E004850,B001,5
O090287,43,E014674,B001,5
O090292,27,E007952,B001,5
O090293,23,E009063,B001,5
O090294,37,E005277,B001,5
O090295,29,E004330,B001,5
O090296,35,E008272,B001,5
O090302,28,E007415,B001,3
O090304,45,E005428,B001,5
O090305,17,E002360,B001,3
O090307,46,E005854,B001,5
O090312,6,E012223,B001,5
O090313,12,E001327,B001,5
O090318,5,E012478,B001,5
O090321,17,E002455,B001,5
O090323,43,E006723,B001,5
O090324,34,E011055,B001,5
O090328,29,E010136,B001,5
O090331,37,E002615,B001,5
O090333,49,E004808,B001,5
O090335,24,E002236,B001,5
O090336,37,E013718,B001,2
O090338,5,E001161,B001,5
O090339,6,E003763,B001,2
O090348,30,E008467,B001,3
O090349,29,E007931,B001,5
O090351,33,E001528,B001,1
O090353,14,E007869,B001,5
O090361,27,E010804,B001,5
O090362,18,E000415,B001,5
O090366,50,E004296,B001,5
O090368,26,E002365,B001,4
O090369,28,E012324,B001,2
O090372,29,E005285,B001,4
O090374,33,E010936,B001,5
O090377,49,E012735,B001,5
O090378,30,E003191,B001,5
O090379,43,E001795,B001,5
O090380,29,E014635,B001,1
O090382,46,E005811,B001,5
O090383,10,E014959,B001,5
O090385,32,E014442,B001,5
O090387,2,E006814,B001,5
O090388,25,E012720,B001,3
O090391,11,E005597,B001,4
O090397,41,E001181,B001,1
O090401,41,E010568,B001,4
O090408,20,E001779,B001,5
O090410,8,E003521,B001,5
O090420,22,E009373,B001,3
O090421,34,E008892,B001,5
O090426,38,E014379,B001,3
O090432,25,E006037,B001,5
O090433,14,E004707,B001,5
O090435,8,E013697,B001,1
O090439,2,E003251,B001,5
O090450,29,E007338,B001,4
O090451,17,E014844,B001,5
O090453,10,E012954,B001,5
O090456,11,E010879,B001,1
O090457,39,E001122,B001,5
O090465,30,E002555,B001,5
O090466,22,E006992,B001,5
O090468,43,E005968,B001,1
O090474,7,E003220,B001,5
O090479,13,E005874,B001,5
O090481,36,E006883,B001,5
O090485,10,E007410,B001,5
O090487,49,E013201,B001,5
O090489,10,E014634,B001,5
O090491,25,E004885,B001,5
O090492,20,E008225,B001,5
O090493,45,E014513,B001,2
O090495,1,E002192,B001,5
O090499,15,E007406,B001,4
O090501,49,E013091,B001,1
O090502,42,E012471,B001,5
O090503,13,E005665,B001,5
O090504,8,E009266,B001,2
O090508,8,E012660,B001,2
O090510,26,E001183,B001,5
O090512,48,E008057,B001,5
O090515,10,E000630,B001,5
O090519,31,E005561,B001,1
O090520,4,E013508,B001,5
O090521,27,E003842,B001,3
O090528,30,E000467,B001,5
O090531,12,E011791,B001,5
O090536,29,E014623,B001,5
O090538,21,E007134,B001,5
O090544,9,E005687,B001,1
O090545,40,E000302,B001,3
O090553,13,E000525,B001,5
O090557,20,E004924,B001,5
O090562,3,E007129,B001,5
O090566,31,E001170,B001,1
O090568,41,E014764,B001,1
O090569,35,E010592,B001,3
O090576,30,E010660,B001,5
O090577,3,E009355,B001,5
O090578,5,E010842,B001,5
O090580,26,E010673,B001,5
O090582,22,E002914,B001,5
O090584,30,E011155,B001,5
O090585,48,E004033,B001,1
O090592,40,E000121,B001,5
O090593,7,E010114,B001,4
